,Municipio,Setor,Numero de empresas,Mediana_Ecoeficiencia,Cod Municipio
1653,ENTRE RIOS DE MINAS,Manufacturing,17,8396918.377340425,3123908
1654,ENTRE RIOS DE MINAS,Trade,16,912479.2,3123908
1655,ENTRE RIOS DE MINAS,Government,42,63349.8287214172,3123908
1656,ENTRE RIOS DE MINAS,Mining,7,10416818.56,3123908
1657,ERVALIA,Manufacturing,4,13319590460.95634,3124005
1658,ERVALIA,Trade,3,31545.94685714285,3124005
1659,ERVALIA,Government,5,374408.91706056177,3124005
1660,ESMERALDAS,Manufacturing,20,113574.74468816922,3124104
1661,ESMERALDAS,Trade,16,24756.20727188082,3124104
1662,ESMERALDAS,Mining,32,18807.380592857146,3124104
1663,ESPERA FELIZ,Manufacturing,25,1044419.1206504063,3124203
1664,ESPERA FELIZ,Trade,38,547842.73,3124203
1665,ESPERA FELIZ,Mining,6,432.7628888888889,3124203
1666,ESPINOSA,Manufacturing,49,45690.997405788046,3124302
1667,ESPIRITO SANTO DO DOURADO,Manufacturing,26,98319.4168667664,3124401
1668,ESPIRITO SANTO DO DOURADO,Trade,9,3203.9684022418837,3124401
1669,ESTIVA,Trade,32,1305517.701309329,3124500
1670,ESTRELA DO INDAIA,Trade,10,600605.8648668731,3124708
1671,ESTRELA DO SUL,Manufacturing,7,24401450.69962253,3124807
1672,ESTRELA DO SUL,Agriculture,22,90286.64589669045,3124807
1673,EUGENOPOLIS,Trade,3,27502.422400000003,3124906
1674,EXTREMA,Manufacturing,704,307942.44,3125101
1675,EXTREMA,Trade,36,21503.84903469705,3125101
1676,EXTREMA,OtherServices,4,12409.285046358316,3125101
1677,FAMA,Trade,6,52641.28489886925,3125200
1678,FARIA LEMOS,Manufacturing,23,60403.102906287066,3125309
1679,FELIXLANDIA,Manufacturing,13,22426.661428571428,3125705
1680,FELIXLANDIA,Trade,16,1947.8840571428573,3125705
1681,FELIXLANDIA,Agriculture,10,772278.6620013996,3125705
1682,FELIXLANDIA,Mining,25,24701654.15472779,3125705
1683,FERVEDOURO,Trade,19,365313.6728669872,3125952
1684,FLORESTAL,Manufacturing,6,35510.772790273324,3126000
1685,FLORESTAL,Trade,5,2127002.073338436,3126000
1686,FORMIGA,Manufacturing,192,16604.675438596492,3126109
1687,FORMIGA,Construction,4,445311.50175438594,3126109
1688,FORMIGA,Trade,246,134020.45816666668,3126109
1689,FORMIGA,Government,3,31104.690766575484,3126109
