Municipio,Setor,Numero de empresas,Mediana_Ecoeficiencia
SAO JOSE DOS QUATRO MARCOS,Trade,5,218751.13144208037
SAPEZAL,Trade,6,5532032.260469046
SAPEZAL,OtherServices,8,52291456.44155844
SINOP,Manufacturing,355,372681.9771302102
SINOP,Trade,36,225957.3719047619
SINOP,OtherServices,13,2871.601681759379
SORRISO,Manufacturing,81,41526.694285714286
SORRISO,Trade,34,1132934.2486753091
SORRISO,Agriculture,19,2760631.0981755424
TANGARA DA SERRA,Manufacturing,68,141526.41031675087
TANGARA DA SERRA,Trade,28,466424.44
TANGARA DA SERRA,OtherServices,43,35867.07145698121
UNIAO DO SUL,Manufacturing,68,663186.2748677249
UNIAO DO SUL,Trade,4,4045812.738654483
VARZEA GRANDE,Manufacturing,143,404147.6304347826
VARZEA GRANDE,Trade,67,1093055.9829007634
VARZEA GRANDE,Transport,7,30910.690246839255
VILA BELA DA SANTISSIMA TRINDADE,Mining,56,4920712.41
AGUA CLARA,Trade,6,7892789.823445744
AMAMBAI,Trade,12,8698906.108765207
ANASTACIO,Trade,9,504866.65707917884
ANGELICA,Manufacturing,46,6294.838746814516
APARECIDA DO TABOADO,Manufacturing,50,404296.8290973252
AQUIDAUANA,Manufacturing,18,104190.51798821811
ARAL MOREIRA,Trade,20,12524500.225
BANDEIRANTES,Manufacturing,25,11692.202894736844
BANDEIRANTES,Trade,10,47546.828977788784
BATAGUASSU,Manufacturing,57,67962.26119402985
BATAYPORA,Manufacturing,26,79383.5948051948
BATAYPORA,Business,5,542653.6153846154
BELA VISTA,Mining,37,2317.190395407826
BODOQUENA,Manufacturing,22,1057.3050855511322
BODOQUENA,Trade,4,50540.88384848485
BODOQUENA,Mining,7,1283.4333333333332
BRASILANDIA,Manufacturing,35,170252.48753462604
CAARAPO,Financial,46,13930.409511111111
CAARAPO,Manufacturing,32,410.527
CAMPO GRANDE,Manufacturing,579,296339.0558333333
CAMPO GRANDE,Construction,26,96033.325
CAMPO GRANDE,Trade,226,1056201.3446440678
CAMPO GRANDE,Utilities,77,9975.718181818182
CAMPO GRANDE,Transport,59,20017.25091330026
CAMPO GRANDE,Agriculture,4,70611988.70588236
CAMPO GRANDE,Business,5,198468493.425
CAMPO GRANDE,Mining,58,55680.71342330951
CASSILANDIA,Manufacturing,14,2351.001000232288
CHAPADAO DO SUL,Trade,3,271.1756731988472
CHAPADAO DO SUL,Transport,5,36134.063888888886
CHAPADAO DO SUL,Mining,8,20873.447297297298
CORUMBA,Manufacturing,48,56223.26666666667
CORUMBA,Construction,6,1806201.3496752302
CORUMBA,Trade,5,33576.07654475703
CORUMBA,Mining,174,759374.5363992172
COSTA RICA,Manufacturing,8,4849057.897142857
COXIM,Manufacturing,25,34005.40599250936
COXIM,Trade,18,718.5602443609022
COXIM,Mining,6,41613.30860094795
DEODAPOLIS,Manufacturing,19,375779.15022365446
DOURADOS,Manufacturing,227,400447.1508333334
DOURADOS,Construction,11,28529778.208512895
DOURADOS,Trade,19,193309.97593016253
DOURADOS,Mining,12,139258.76770833333
FATIMA DO SUL,Manufacturing,3,20249.624583333334
GLORIA DE DOURADOS,Manufacturing,6,19126397.100601606
INOCENCIA,Manufacturing,4,148152767.8198198
ITAPORA,Manufacturing,21,158414.7614516231
ITAPORA,Mining,5,23171.07860420637
ITAQUIRAI,Mining,6,1562999.2223883648
IVINHEMA,Manufacturing,6,12822694.366275178
JARDIM,Mining,6,3643.0124733838384
LADARIO,Manufacturing,52,473697.2792518248
LADARIO,Transport,4,131022454.54464285
MARACAJU,Manufacturing,51,181957.228
MUNDO NOVO,Manufacturing,18,6262523.661529524
NAVIRAI,Manufacturing,126,14687.5172
NAVIRAI,Trade,6,443663.2264957265
NAVIRAI,OtherServices,35,6559229.119047619
NAVIRAI,Mining,6,1913.0921503969682
NOVA ALVORADA DO SUL,Manufacturing,19,45516.18975
NOVA ANDRADINA,Manufacturing,80,3796899.810267061
NOVA ANDRADINA,Trade,18,111731879.84625667
PARANAIBA,Manufacturing,82,217121.13483333332
PARANAIBA,Trade,15,35868422.99999999
PARANAIBA,Mining,5,562730487.1879432
PONTA PORA,Manufacturing,19,12143525.65
PONTA PORA,Trade,9,7631432.795410628
PONTA PORA,Transport,6,169154.53875
PORTO MURTINHO,Manufacturing,25,10838.369607843137
RIBAS DO RIO PARDO,Manufacturing,19,2402588.1944425358
RIBAS DO RIO PARDO,Agriculture,5,14204.246996753247
RIO BRILHANTE,Manufacturing,92,104017.1625
RIO BRILHANTE,Agriculture,7,24233.175135135134
RIO NEGRO,Manufacturing,400,391995.3771428572
RIO NEGRO,Construction,9,45718.881307003896
RIO NEGRO,Trade,24,783201.2351684828
RIO VERDE DE MATO GROSSO,Trade,9,135983.2285703738
SAO GABRIEL DO OESTE,Manufacturing,25,3760.817233284531
SAO GABRIEL DO OESTE,Trade,8,243171.6636415425
SIDROLANDIA,Manufacturing,110,6154.698646759949
SIDROLANDIA,Trade,3,2285993.064
SIDROLANDIA,Transport,3,984451.7106155452
SONORA,Manufacturing,25,9220115.42184502
TERENOS,Manufacturing,5,1376.716888888889
TERENOS,Mining,4,4426.454772368421
TRES LAGOAS,Manufacturing,442,333196.4
TRES LAGOAS,Construction,12,143659.34798767074
TRES LAGOAS,Trade,90,104266.66101694915
TRES LAGOAS,Utilities,45,121396.0180704025
TRES LAGOAS,Transport,31,1551677.4904166667
TRES LAGOAS,Mining,3,237796.38064971752
VICENTINA,Manufacturing,4,233556215.6706767
ABADIA DOS DOURADOS,Manufacturing,29,266781.0173394368
ABAETE,Manufacturing,13,623580.5370584956
ABAETE,Trade,18,7271.832973995272
ABAETE,Agriculture,12,122494.4656426839
ABRE CAMPO,Manufacturing,16,648191.3782530711
ABRE CAMPO,Construction,6,1545.424150297619
ABRE CAMPO,Trade,6,207360337.2274691
ACUCENA,Trade,14,63679.99402466751
AGUA COMPRIDA,Trade,15,2874551.6
AGUANIL,Manufacturing,6,489851.5319642857
AGUANIL,Trade,4,7049.672333333334
AGUAS FORMOSAS,Manufacturing,34,27785.12
AGUAS FORMOSAS,Trade,7,17787.45238095238
AGUAS VERMELHAS,Trade,23,1529319.5488588142
AIMORES,Manufacturing,16,621770.3397189293
AIMORES,Trade,17,23307572.964539006
AIMORES,Government,12,231434.2237180471
AIMORES,OtherServices,107,51352.59
AIURUOCA,Manufacturing,8,109486338.96141553
AIURUOCA,Trade,12,464427.272
ALAGOA,Trade,3,656428.109754902
ALAGOA,Government,3,428867.98047752806
ALEM PARAIBA,Manufacturing,20,2514.8780487804875
ALEM PARAIBA,Construction,41,2203789.4736842103
ALEM PARAIBA,Trade,11,3972.5568019040434
ALEM PARAIBA,Mining,3,247354839.39688507
ALFENAS,Manufacturing,170,36985.75914628692
ALFENAS,Construction,8,1714031.0968531833
ALFENAS,Trade,112,319124.0821307286
ALFENAS,Mining,6,5479126.785444169
ALFREDO VASCONCELOS,Trade,4,60612.97425703998
ALMENARA,Trade,13,339.90229999999997
ALMENARA,Government,12,22861.420197184627
ALPERCATA,Trade,5,9304.822857142857
ALPERCATA,Mining,10,289368.8
ALPINOPOLIS,Manufacturing,71,15336.609248743742
ALPINOPOLIS,Trade,22,178740.39417384283
ALPINOPOLIS,Mining,5,6495722.11832061
ALTEROSA,Manufacturing,6,2127.921993772433
ALVINOPOLIS,Manufacturing,49,1032486.3931744422
ALVINOPOLIS,Trade,5,28885878.683951605
ALVINOPOLIS,Transport,3,330527.47375
ANDRADAS,Manufacturing,54,170958.06165
ANDRADAS,Trade,7,229854.08269132
ANDRADAS,Mining,24,836825.6320641974
ANDRELANDIA,Manufacturing,12,112356.38876190477
ANTONIO CARLOS,Manufacturing,52,53423.46
ANTONIO CARLOS,Construction,13,1685785.245
ANTONIO CARLOS,Trade,6,6912652.506203704
ANTONIO DIAS,Trade,9,185303.2378146453
ANTONIO DIAS,Agriculture,6,6561529.949222684
ARACAI,Manufacturing,20,640446.0656317724
ARACUAI,Trade,12,80635.32074856547
ARACUAI,Transport,63,321735.4792377801
ARACUAI,Mining,45,714.2390536487837
ARAGUARI,Manufacturing,429,169115.40751280592
ARAGUARI,Construction,11,4995311.575282855
ARAGUARI,Trade,236,124850.0
ARAGUARI,Utilities,3,69750226.0562609
ARAGUARI,Transport,31,94260.44222222222
ARAGUARI,OtherServices,8,81747.43887802759
ARAPORA,Manufacturing,27,1108350.779059371
ARAPORA,Trade,8,15454.457303846155
ARAPUA,Manufacturing,47,21898497.43377336
ARAPUA,Trade,5,579442.9087248322
ARAUJOS,Manufacturing,49,2778057.119135047
ARAUJOS,Trade,5,20275.076923076922
ARAXA,Financial,229,45138.27333333333
ARAXA,Manufacturing,442,133559.0871788626
ARAXA,Trade,115,1274146.8346484934
ARAXA,Government,12,459499.3894179894
ARAXA,Mining,9,76014904.26864581
ARCEBURGO,Manufacturing,135,180702.12198384787
ARCEBURGO,Utilities,14,4801441.205830558
ARCOS,Manufacturing,261,175144.27368421052
ARCOS,Construction,61,354500.15236972575
ARCOS,Trade,63,720574.4050219024
ARCOS,Mining,219,1295678.553846154
AREADO,Manufacturing,23,2505193.4110787176
ARINOS,Trade,7,134233.4
ASTOLFO DUTRA,Manufacturing,105,170629.92950855056
ASTOLFO DUTRA,Trade,17,4858016.3503649635
ASTOLFO DUTRA,OtherServices,22,352218.138
ATALEIA,Manufacturing,12,23349.937203339905
ATALEIA,Trade,5,170946.06949735447
BAEPENDI,Manufacturing,30,122620.1385616863
BAEPENDI,Trade,25,7744.904166666666
BAEPENDI,Mining,10,2020519.82
BALDIM,Manufacturing,3,101320308.85222672
BAMBUI,Manufacturing,12,2935.571938360019
BAMBUI,Transport,18,913890.1820833334
BAMBUI,Agriculture,64,144502.50141422485
BAMBUI,Mining,3,1811817.7999999998
BANDEIRA DO SUL,Manufacturing,31,128455.87381099656
BANDEIRA DO SUL,Trade,18,9314.033125
BARAO DE COCAIS,Manufacturing,171,96109.825
BARAO DE COCAIS,Trade,93,578451.1981132076
BARAO DE COCAIS,Government,26,1105440.7278360033
BARAO DE COCAIS,Business,19,12754568.081818182
BARBACENA,Manufacturing,305,27012.820353200666
BARBACENA,Construction,21,203522.8883333333
BARBACENA,Trade,77,737981.3574879228
BARBACENA,OtherServices,14,67289125.76923077
BARROSO,Manufacturing,244,648531.1845454546
BARROSO,Trade,11,34264.592799720376
BARROSO,Mining,62,465305.96563229896
BELA VISTA DE MINAS,Trade,14,2723.111772727273
BELA VISTA DE MINAS,Government,5,30708272.433798287
BELA VISTA DE MINAS,Mining,25,28570.00507457379
BELMIRO BRAGA,Manufacturing,4,66074.4496560544
BELO HORIZONTE,Manufacturing,1409,395595.8462566845
BELO HORIZONTE,Construction,630,217857.97843219957
BELO HORIZONTE,Trade,1319,117819.6404854369
BELO HORIZONTE,Utilities,74,1716478.125
BELO HORIZONTE,Government,110,25229.175213675215
BELO HORIZONTE,Transport,442,161482.38547791843
BELO HORIZONTE,Agriculture,9,188143.91428571427
BELO HORIZONTE,OtherServices,44,3593.4779375
BELO HORIZONTE,Business,83,78510.8052
BELO HORIZONTE,Mining,83,72375.65217391304
BELO ORIENTE,Manufacturing,836,440017.8096938776
BELO ORIENTE,Trade,35,593234.3690909091
BELO ORIENTE,Mining,8,1809.5761269230768
BELO VALE,Manufacturing,18,2627340.7762582833
BELO VALE,Trade,36,121387.10446624471
BELO VALE,Mining,40,11760973.6125
BERIZAL,Manufacturing,6,25794.11768707483
BETIM,Financial,1247,61.318344925010564
BETIM,Manufacturing,2607,147483.84180084415
BETIM,Construction,108,100359.15662650602
BETIM,Trade,440,201802.08833333335
BETIM,Utilities,23,1098803.563821138
BETIM,Transport,83,1801895.1464818763
BETIM,Agriculture,7,3222554.526666667
BETIM,Business,42,115079.49747642587
BETIM,Mining,40,6123.350958333333
BICAS,Manufacturing,6,4332.551601430447
BICAS,Transport,3,147369.9165367647
BOCAINA DE MINAS,Manufacturing,5,993758713.0132883
BOCAINA DE MINAS,Trade,12,563843.1598
BOCAIUVA,Manufacturing,58,50129.63844522145
BOCAIUVA,Trade,7,2290922.0628378377
BOCAIUVA,Agriculture,9,35217.90134199562
BOM DESPACHO,Manufacturing,220,646607.3121153846
BOM DESPACHO,Construction,16,39462.60140804822
BOM DESPACHO,Trade,59,591140.6666666666
BOM DESPACHO,Government,12,500.35363841774813
BOM DESPACHO,Agriculture,14,1500098.878483199
BOM DESPACHO,Mining,6,38546248.73723249
BOM JARDIM DE MINAS,Manufacturing,30,1231.4647594040352
BOM JESUS DA PENHA,Trade,21,1302137.1769091296
BOM JESUS DO AMPARO,Trade,8,135989.3354251597
BOM JESUS DO GALHO,Mining,5,100323.02777777778
BOM REPOUSO,Trade,9,23066.674545454545
BOM SUCESSO,Manufacturing,15,234473.55426802012
BOM SUCESSO,Trade,42,293077.84512960084
BONFIM,Trade,4,184915.52222677594
BORDA DA MATA,Manufacturing,64,500043.08
BOTELHOS,Trade,13,62221.84663157894
BRASILANDIA DE MINAS,Manufacturing,9,1643955.477031802
BRASILANDIA DE MINAS,Agriculture,9,177678.59
BRASILIA DE MINAS,Trade,32,109477.40198989898
BRASOPOLIS,Manufacturing,62,178250.1515530303
BRASOPOLIS,Trade,27,122416.56458333333
BRAUNAS,Trade,6,18520844.76190476
BRUMADINHO,Manufacturing,158,7946.482884923857
BRUMADINHO,Trade,15,8010.704898989899
BRUMADINHO,Transport,6,199541335.22713435
BRUMADINHO,Mining,303,170608.91431980906
BUENO BRANDAO,Trade,71,2559913.7805596464
BUENO BRANDAO,Mining,6,168131.33343023257
BUENOPOLIS,Mining,6,5697.244470080567
BURITIS,Manufacturing,5,75641.74614707727
BURITIS,Trade,6,259514.8164845173
BURITIZEIRO,Manufacturing,5,253659.93373899217
BURITIZEIRO,Agriculture,62,2614.9823023919143
CACHOEIRA DA PRATA,Manufacturing,54,2018768.7970447857
CACHOEIRA DA PRATA,Trade,27,101157.86225708884
CACHOEIRA DE MINAS,Manufacturing,37,2529.8775
CACHOEIRA DE PAJEU,Trade,17,458762.67572016467
CACHOEIRA DE PAJEU,Mining,6,87118.75719137158
CAETANOPOLIS,Manufacturing,119,51804.24875
CAETE,Manufacturing,43,276585.930325325
CAETE,Trade,64,116008.46464646465
CAETE,Agriculture,15,164233581.8097561
CAETE,Business,4,7131056.900679117
CAETE,Mining,27,799508.5732129578
CAJURI,Trade,10,217913.8865232358
CALDAS,Manufacturing,53,175302.3872186416
CALDAS,Trade,25,957117.5941319732
CALDAS,Mining,28,33090.0829138756
CAMACHO,Trade,6,150197.42559199547
CAMANDUCAIA,Manufacturing,95,567124.7212567881
CAMANDUCAIA,Trade,5,88381.9894529148
CAMANDUCAIA,Agriculture,5,1347337.9976190475
CAMBUI,Manufacturing,81,298408.1
CAMBUI,Trade,28,71203.2399068323
CAMBUI,Mining,6,2937222.3230208852
CAMBUQUIRA,Manufacturing,18,3346002.2405464575
CAMPANARIO,Trade,6,1686484.5608695655
CAMPANARIO,Mining,12,14318709.299681675
CAMPANHA,Manufacturing,92,49028.480424215784
CAMPANHA,Trade,36,400346.40710697335
CAMPESTRE,Manufacturing,7,1988113.9796296295
CAMPESTRE,Trade,57,76117.62717296113
CAMPINA VERDE,Manufacturing,10,11048.8729481173
CAMPINA VERDE,Trade,30,678567.535
CAMPO BELO,Manufacturing,129,59074.447309523806
CAMPO BELO,Construction,9,3515272.711111111
CAMPO BELO,Trade,51,506331.18883395405
CAMPO BELO,Mining,11,5509957.316491293
CAMPO DO MEIO,Trade,8,87128.8353030303
CAMPO FLORIDO,Manufacturing,22,450403.0833333333
CAMPO FLORIDO,Trade,13,3570587646.6770964
CAMPOS GERAIS,Trade,8,22079.775732026144
CANA VERDE,Trade,17,374471731.1999999
CANAPOLIS,Manufacturing,123,234865.42
CANTAGALO,Manufacturing,8,458732.43333333335
CANTAGALO,Mining,22,1198.244
CAPARAO,Trade,5,3440051.691176471
CAPELINHA,Manufacturing,24,1465569.7219642857
CAPELINHA,Trade,12,27765555.341365464
CAPIM BRANCO,Manufacturing,6,3996117.5270534023
CAPINOPOLIS,Manufacturing,79,80569.6588628662
CAPITAO ENEAS,Manufacturing,47,8117.1538
CAPITOLIO,Manufacturing,41,21573.25124153499
CAPITOLIO,Trade,42,39936.488345733786
CAPITOLIO,Mining,5,196358970.6413603
CAPUTIRA,Trade,6,14888145.762623195
CARAI,Manufacturing,9,105.92547487815555
CARAI,Mining,19,720739.0027001271
CARANDAI,Manufacturing,57,408228.54947089945
CARANDAI,Trade,5,19863.446590277777
CARANGOLA,Manufacturing,7,126691.44497699387
CARANGOLA,Trade,27,169804.03571291297
CARATINGA,Manufacturing,42,431307.3052016985
CARATINGA,Construction,6,10286436.04363802
CARATINGA,Trade,91,28489.285813483126
CARATINGA,Transport,74,2232534.154739317
CARATINGA,Mining,18,87732.956
CARBONITA,Trade,9,1287688052.5
CARBONITA,Government,6,59109.59790713779
CARBONITA,Agriculture,14,3390304.5393146854
CARBONITA,Business,5,845181.0837245696
CAREACU,Trade,15,46002.986750129836
CAREACU,Mining,83,763568.7076923077
CARLOS CHAGAS,Manufacturing,51,2694377.678603296
CARLOS CHAGAS,Trade,9,18657.68666666667
CARMO DA CACHOEIRA,Trade,10,1075015.977730647
CARMO DA MATA,Manufacturing,145,92693.15587044533
CARMO DA MATA,Trade,39,436261.04133333336
CARMO DA MATA,Transport,6,30796932.3808191
CARMO DO CAJURU,Manufacturing,40,276634.2418300654
CARMO DO CAJURU,Trade,20,98574.02700738603
CARMO DO PARANAIBA,Manufacturing,83,664282.1505376344
CARMO DO PARANAIBA,Trade,66,306172.3429883334
CARMO DO RIO CLARO,Trade,16,57166101.778808974
CARMOPOLIS DE MINAS,Manufacturing,54,148655.39
CARMOPOLIS DE MINAS,Construction,24,1766.360470157029
CARMOPOLIS DE MINAS,Trade,37,70056.42279411765
CARMOPOLIS DE MINAS,Mining,3,292.3747004194128
CARNEIRINHO,Manufacturing,32,15814.592857142858
CARNEIRINHO,Trade,8,15905.950924555516
CARRANCAS,Manufacturing,19,13547.5828216504
CARRANCAS,Trade,12,3290.7153642770204
CARVALHOS,Trade,9,43311.72493333334
CASSIA,Manufacturing,71,404930.48097738187
CASSIA,Construction,44,334372.2
CATAGUASES,Manufacturing,316,43780.95404391364
CATAGUASES,Trade,53,949631.0111111111
CATAGUASES,Utilities,11,518752.95620223397
CATAGUASES,Transport,18,59777.058333333334
CATAGUASES,Mining,6,94762962.31709307
CATAS ALTAS,Trade,11,92358.46542500495
CATAS ALTAS,Mining,104,167561.8
CATAS ALTAS DA NORUEGA,Trade,6,142635.839996348
CATUJI,Trade,6,25466.06990999578
CAXAMBU,Construction,6,21195009.178744372
CAXAMBU,Trade,14,12354182.93560606
CAXAMBU,Utilities,3,3159275255.4455447
CENTRALINA,Manufacturing,4,81672.4622368421
CHAPADA GAUCHA,Manufacturing,4,16954076.91847962
CHIADOR,Manufacturing,6,1374099.2503472222
CIPOTANEA,Trade,5,143838300.77267456
CLARAVAL,Manufacturing,111,72055.9039878886
CLAUDIO,Manufacturing,654,103280.54545454544
CLAUDIO,Construction,7,98097491.49054417
CLAUDIO,Trade,101,95734.66356281987
CLAUDIO,Transport,4,213656.81079404466
COIMBRA,Trade,5,179.0089268292683
COLUNA,Trade,8,1358756.482352941
COMERCINHO,Manufacturing,13,4117462.7701375247
CONCEICAO DAS ALAGOAS,Manufacturing,62,239359.68581027666
CONCEICAO DAS ALAGOAS,Trade,9,187564.01514285716
CONCEICAO DO MATO DENTRO,Construction,14,659374.5557361111
CONCEICAO DO PARA,Manufacturing,24,6567306.603955845
CONCEICAO DO PARA,Agriculture,5,11947432.414687525
CONCEICAO DO PARA,Mining,7,5521.452134831461
CONCEICAO DO RIO VERDE,Trade,4,17996617.35425935
CONCEICAO DOS OUROS,Manufacturing,197,185402.78537037037
CONCEICAO DOS OUROS,Trade,44,34143.50151057402
CONCEICAO DOS OUROS,OtherServices,6,123744.7007909718
CONFINS,Manufacturing,15,4422934.336732186
CONFINS,Trade,18,1070375.3125247525
CONFINS,Transport,19,1430050.385152174
CONGONHAL,Manufacturing,33,240843.1166764088
CONGONHAL,Trade,12,6046.55569830087
CONGONHAS,Manufacturing,68,1308190.85
CONGONHAS,Construction,6,947440.6421159988
CONGONHAS,Trade,46,123375.37248572748
CONGONHAS,Transport,20,20189642.094339624
CONGONHAS,Mining,254,754628.4416666667
CONQUISTA,Manufacturing,6,110995.96699233717
CONQUISTA,Trade,5,49713.365853658535
CONSELHEIRO LAFAIETE,Manufacturing,110,89548.58571428571
CONSELHEIRO LAFAIETE,Trade,59,92217.48691958192
CONSELHEIRO LAFAIETE,Utilities,4,5164523.1388322245
CONSELHEIRO LAFAIETE,Agriculture,6,5866245.249999999
CONSELHEIRO LAFAIETE,OtherServices,3,240287484.64366668
CONSELHEIRO LAFAIETE,Business,6,1933194.7887533875
CONSELHEIRO LAFAIETE,Mining,52,50775.147742857145
CONSELHEIRO PENA,Manufacturing,43,109968.6064516129
CONSELHEIRO PENA,Trade,3,64394.09921135647
CONTAGEM,Manufacturing,3835,148616.76732978725
CONTAGEM,Construction,43,102747.67975708147
CONTAGEM,Trade,642,252896.10395314786
CONTAGEM,Utilities,15,3894129.756097561
CONTAGEM,Government,12,1677718.2880858085
CONTAGEM,Transport,89,28438.636363636364
CONTAGEM,Business,29,9886.905277777778
CONTAGEM,Mining,28,3551362.897290739
CORACAO DE JESUS,Manufacturing,6,3865350.475840218
CORDISBURGO,Trade,8,5454989.742202384
COROMANDEL,Manufacturing,17,820868.8986784142
COROMANDEL,Trade,5,1037546.89755
CORONEL FABRICIANO,Manufacturing,107,43050.48165137615
CORONEL FABRICIANO,Trade,244,146162.99904166668
CORONEL FABRICIANO,Transport,76,68358.39920114477
CORONEL XAVIER CHAVES,Agriculture,8,107977.79629629629
CORREGO FUNDO,Manufacturing,403,207938.9852312216
CORREGO FUNDO,Trade,9,39605265.98991936
CORREGO FUNDO,OtherServices,5,64076.6786622245
CORREGO FUNDO,Mining,11,2624.4437571522635
CORREGO NOVO,Trade,6,599233034.825
CRISOLITA,Trade,8,15951.318500000001
CRISTAIS,Manufacturing,6,54554434.1784375
CRISTIANO OTONI,Trade,5,91991.2105263158
CRISTIANO OTONI,Utilities,16,9138.273792226188
CRISTIANO OTONI,Mining,21,73302.79236111112
CRISTINA,Manufacturing,7,78437816.40540542
CRISTINA,Trade,22,334302.16387986357
CRUCILANDIA,Manufacturing,10,69809.36984615384
CRUZILIA,Manufacturing,26,298047.85523700796
CRUZILIA,Trade,35,131471.00625
CUPARAQUE,Trade,4,111.32749694444445
CURRAL DE DENTRO,Mining,5,231886.867920188
CURVELO,Manufacturing,54,5306770.675984351
CURVELO,Trade,55,52525.36035289827
CURVELO,Agriculture,36,43934.15939068101
CURVELO,Mining,20,8245638.756020805
DELFIM MOREIRA,Manufacturing,13,5097.4145
DELFIM MOREIRA,Business,3,884.9628749999999
DELFINOPOLIS,Trade,24,11625.931285714285
DELTA,Manufacturing,49,889631.8423076923
DELTA,Construction,4,3409.3353934516767
DELTA,Trade,8,1219762.8691664902
DESCOBERTO,Trade,4,1664072.081521739
DESTERRO DE ENTRE RIOS,Trade,7,1395320.8093023256
DIAMANTINA,Manufacturing,38,41697.86380889296
DIAMANTINA,Trade,53,30527.491959486593
DIAMANTINA,Government,6,6479754.216666667
DIOGO DE VASCONCELOS,Trade,12,803271.9678571429
DIONISIO,Trade,14,113201.06836559666
DIONISIO,Agriculture,15,886480.9024693061
DIVINESIA,Manufacturing,10,224404.815015774
DIVINO,Manufacturing,6,294155974.8611111
DIVINO,Trade,10,92144.98656908477
DIVINOLANDIA DE MINAS,Trade,18,2028585.3666666667
DIVINOPOLIS,Manufacturing,1118,96014.7274347826
DIVINOPOLIS,Construction,40,1490004.858888889
DIVINOPOLIS,Trade,318,315311.0
DIVINOPOLIS,Utilities,7,9617.896787548048
DIVINOPOLIS,Transport,3,11119599.288216855
DIVINOPOLIS,Agriculture,7,3149.6279279279283
DIVINOPOLIS,OtherServices,6,42289565.491957776
DIVINOPOLIS,Business,6,888205.1415349015
DIVISA ALEGRE,Manufacturing,10,5606245.396239131
DIVISA NOVA,Trade,3,6288243.82239884
DIVISOPOLIS,Mining,11,603968.1751824818
DOM CAVATI,Manufacturing,28,85660.71993806795
DOM CAVATI,Trade,3,4691.919166666667
DOM SILVERIO,Manufacturing,54,68965.04
DOM SILVERIO,Trade,15,17324786.792857144
DOM SILVERIO,Agriculture,6,4832494.143524926
DONA EUSEBIA,Trade,6,2206.723404255319
DORES DE CAMPOS,Manufacturing,244,253364.38107843138
DORES DE GUANHAES,Trade,17,22098735.227272727
DORES DE GUANHAES,Mining,6,16834605.992070895
DORES DO INDAIA,Manufacturing,97,61799.24951483264
DORES DO INDAIA,Trade,12,16080.069447165952
DORESOPOLIS,Mining,7,43210.931512692645
DOURADOQUARA,Manufacturing,19,3335.3467662302237
DOURADOQUARA,Trade,5,2049974.6458333333
ELOI MENDES,Manufacturing,13,467.4818226901946
ELOI MENDES,Trade,26,36619.997842172255
ELOI MENDES,Government,6,1549510775.4783506
ELOI MENDES,Transport,24,1256062.7893576017
ELOI MENDES,OtherServices,4,439818.1131166667
ENGENHEIRO CALDAS,Manufacturing,33,329934.2976811594
ENGENHEIRO CALDAS,Trade,35,294335.6155952381
ENGENHEIRO CALDAS,Mining,5,49879.59333333333
ENGENHEIRO NAVARRO,Agriculture,4,2805215.1782595906
ENTRE RIOS DE MINAS,Manufacturing,17,8396918.377340425
ENTRE RIOS DE MINAS,Trade,16,912479.2
ENTRE RIOS DE MINAS,Government,42,63349.8287214172
ENTRE RIOS DE MINAS,Mining,7,10416818.56
ERVALIA,Manufacturing,4,13319590460.95634
ERVALIA,Trade,3,31545.946857142855
ERVALIA,Government,5,374408.91706056177
ESMERALDAS,Manufacturing,20,113574.74468816922
ESMERALDAS,Trade,16,24756.20727188082
ESMERALDAS,Mining,32,18807.380592857146
ESPERA FELIZ,Manufacturing,25,1044419.1206504065
ESPERA FELIZ,Trade,38,547842.73
ESPERA FELIZ,Mining,6,432.7628888888889
ESPINOSA,Manufacturing,49,45690.997405788046
ESPIRITO SANTO DO DOURADO,Manufacturing,26,98319.4168667664
ESPIRITO SANTO DO DOURADO,Trade,9,3203.9684022418833
ESTIVA,Trade,32,1305517.701309329
ESTRELA DO INDAIA,Trade,10,600605.8648668731
ESTRELA DO SUL,Manufacturing,7,24401450.699622534
ESTRELA DO SUL,Agriculture,22,90286.64589669045
EUGENOPOLIS,Trade,3,27502.422400000003
EXTREMA,Manufacturing,704,307942.44
EXTREMA,Trade,36,21503.84903469705
EXTREMA,OtherServices,4,12409.285046358315
FAMA,Trade,6,52641.28489886925
FARIA LEMOS,Manufacturing,23,60403.102906287066
FELIXLANDIA,Manufacturing,13,22426.661428571428
FELIXLANDIA,Trade,16,1947.8840571428573
FELIXLANDIA,Agriculture,10,772278.6620013996
FELIXLANDIA,Mining,25,24701654.15472779
FERVEDOURO,Trade,19,365313.6728669872
FLORESTAL,Manufacturing,6,35510.772790273324
FLORESTAL,Trade,5,2127002.073338436
FORMIGA,Manufacturing,192,16604.675438596492
FORMIGA,Construction,4,445311.50175438594
FORMIGA,Trade,246,134020.45816666668
FORMIGA,Government,3,31104.690766575484
FORMIGA,Transport,4,270752374.45882857
FORTALEZA DE MINAS,Manufacturing,19,207039.59992745737
FORTALEZA DE MINAS,Government,30,587499.7341609679
FORTALEZA DE MINAS,Mining,110,933479.2240023991
FORTUNA DE MINAS,Mining,5,93400.0
FRANCISCO SA,Manufacturing,7,71920512.98016205
FRANCISCO SA,Trade,14,1342430.4900990112
FRANCISCOPOLIS,Manufacturing,14,212752.31025
FREI INOCENCIO,Trade,18,17608.534750000003
