Municipio,Setor,Numero de empresas,Mediana_Ecoeficiencia
BARAO DE COCAIS,Trade,10,163185.861
BARAO DE COCAIS,Mining,9,33241.814375
BARBACENA,Manufacturing,70,18531.611
BARBACENA,Construction,14,11188.076944444445
BARROSO,Manufacturing,32,31793.30689873418
BELMIRO BRAGA,Manufacturing,9,5788.936814814814
BELMIRO BRAGA,Trade,4,23069.010444444444
BELO HORIZONTE,Manufacturing,195,35246.577142857146
BELO HORIZONTE,Utilities,38,16239.613000000001
BELO HORIZONTE,Business,10,34354.57874837563
BELO HORIZONTE,Construction,38,15806.1
BELO HORIZONTE,Government,5,1378.283682369913
BELO HORIZONTE,Trade,13,3167.5347569444443
BELO HORIZONTE,Mining,7,18032.490925000002
BELO ORIENTE,Manufacturing,26,50676.17647058824
BELO ORIENTE,Mining,5,3955.77752
BELO ORIENTE,Transport,3,1261573.075
BELO VALE,Manufacturing,7,23034.262
BELO VALE,Business,5,3884.3764285714287
BELO VALE,Mining,19,4509.380373044524
BELO VALE,Financial,8,16193.329519504005
BERIZAL,Manufacturing,32,5101.552511021229
BETIM,Manufacturing,543,22705.941262043812
BETIM,Utilities,51,61882.0946875
BETIM,Construction,36,16927.413941894913
BETIM,Trade,9,246.53164835164836
BETIM,Transport,3,207276.8260869565
BOCAINA DE MINAS,Manufacturing,11,5206.330194197473
BOCAIUVA,Manufacturing,14,8321.476969140436
BOM DESPACHO,Manufacturing,93,27540.238444927538
BOM DESPACHO,Business,5,3446.988855622089
BOM DESPACHO,Construction,8,6539.52048048048
BOM DESPACHO,Trade,9,2179.69725
BOM DESPACHO,Mining,11,4697.345088888889
BOM JARDIM DE MINAS,Manufacturing,9,1787.42750795144
BOM REPOUSO,Manufacturing,5,3427.55994100295
BOM SUCESSO,Manufacturing,5,35465.986659137154
BONFIM,Manufacturing,5,3723.413555555556
BORDA DA MATA,Manufacturing,17,5090.6675
BOTELHOS,Agriculture,7,146.93395588235293
BRASILIA DE MINAS,Mining,4,174803.72999999998
BRASOPOLIS,Manufacturing,20,6408.423656343656
BRUMADINHO,Manufacturing,17,16472.8014
BRUMADINHO,Business,5,526275.74
BRUMADINHO,Mining,30,16845.101139240505
BUENO BRANDAO,Mining,5,1329.3819
BURITIS,Manufacturing,15,15838.333333333334
BURITIS,Trade,3,185324.18516666666
BURITIZEIRO,Agriculture,8,187670.2713333333
CABECEIRA GRANDE,Manufacturing,3,1889907.0188929387
CABO VERDE,Manufacturing,7,66705.08201892744
CABO VERDE,Mining,3,6867.6158
CACHOEIRA DA PRATA,Manufacturing,7,24213.35875
CACHOEIRA DA PRATA,Mining,12,22823.833076923078
CACHOEIRA DE PAJEU,Mining,4,826.1936269791668
CAETANOPOLIS,Manufacturing,21,94443.20087912088
CAETE,Manufacturing,3,40071.71296812749
CAETE,Mining,3,3146.533564356436
CAETE,Transport,4,16943.494654475315
CALDAS,Manufacturing,44,34949.218598901105
CALDAS,Business,4,577.312366096914
CALDAS,Trade,3,49481.818681318684
CALDAS,Mining,15,1030.7749000000001
CAMANDUCAIA,Manufacturing,9,63030.64357769231
CAMBUI,Manufacturing,27,3133.455166975881
CAMBUI,Trade,8,905.4658611111112
CAMBUQUIRA,Manufacturing,10,1590316.2643572872
CAMPANHA,Manufacturing,5,21191.76793081181
CAMPANHA,Trade,3,224.83680041152263
CAMPESTRE,Manufacturing,27,15128.209718978102
CAMPESTRE,OtherServices,7,2462.44616
CAMPINA VERDE,Manufacturing,17,31976.890626302265
CAMPO BELO,Manufacturing,97,20311.270228622863
CAMPO BELO,Construction,3,848473.10619375
CAMPO BELO,Trade,3,15376846.813010622
CAMPO BELO,Mining,10,79065.86831182794
CAMPO FLORIDO,Manufacturing,32,31847.159559063894
CAMPO FLORIDO,Utilities,16,74633.8652631579
CAMPOS GERAIS,Manufacturing,8,11022.489515347334
CANA VERDE,Manufacturing,25,63456.67128316548
CANAPOLIS,Manufacturing,54,14417.571731944445
CANTAGALO,Manufacturing,86,29453.73585
CAPELINHA,Manufacturing,12,122826.695
CAPINOPOLIS,Manufacturing,15,29148.90576258278
CAPINOPOLIS,Business,7,9186.05105
CAPITAO ENEAS,Manufacturing,8,3340.0898876404494
CAPITOLIO,Manufacturing,25,4748.513802578019
CARAI,Manufacturing,4,28431346.651363637
CARAI,Mining,19,43778.359749999996
CARANDAI,Manufacturing,17,23538.174048991354
CARANGOLA,Manufacturing,11,20931.192406015038
CARATINGA,Manufacturing,36,2408.9140147262333
CARATINGA,Construction,3,25954904.88
CARATINGA,Trade,10,118851.665
CARATINGA,Mining,24,7755.90304
CARLOS CHAGAS,Manufacturing,16,4469.352344174757
CARMO DA MATA,Manufacturing,112,8311.405643803913
CARMO DA MATA,Mining,5,745880.0983333333
CARMO DE MINAS,Manufacturing,7,62470.18333333333
CARMO DE MINAS,Mining,3,168.86107921179695
CARMO DO CAJURU,Manufacturing,92,12825.6305
CARMO DO CAJURU,Utilities,4,3070.387217989418
CARMO DO CAJURU,Trade,4,55518.78103603604
CARMO DO CAJURU,Mining,4,279987.26444444444
CARMO DO PARANAIBA,Manufacturing,28,20175.88686462882
CARMO DO RIO CLARO,Trade,9,19908.54970889048
CARMO DO RIO CLARO,Mining,17,106810.246
CARMOPOLIS DE MINAS,Manufacturing,30,4241.170300000001
CARNEIRINHO,Manufacturing,28,19454.14432019389
CARVALHOS,Manufacturing,16,118775.64706315093
CASSIA,Manufacturing,6,89379.15389328063
CASSIA,Mining,3,75.42449469214438
CATAGUASES,Manufacturing,74,7289.29
CATAGUASES,Mining,10,2912.7011333333335
CATAS ALTAS,Mining,4,109633.2010761811
CHIADOR,Manufacturing,3,553691.215
CLARAVAL,Manufacturing,17,16970.54466666667
CLARO DOS POCOES,Manufacturing,6,2989986.117
CLAUDIO,Manufacturing,534,15287.493848039216
CLAUDIO,Trade,3,91922.85681615565
CLAUDIO,Mining,12,3594799.6689743586
COIMBRA,Manufacturing,3,485.09097475001795
COLUNA,Manufacturing,5,144435.36545454545
COMERCINHO,Manufacturing,8,475692.03385
CONCEICAO DAS ALAGOAS,Manufacturing,16,24362.49018269231
CONCEICAO DO MATO DENTRO,Manufacturing,6,4956.074739583332
CONCEICAO DO MATO DENTRO,Business,4,94063.04173136645
CONCEICAO DO MATO DENTRO,Mining,24,55980.563421501705
CONCEICAO DO PARA,Manufacturing,27,9867.667130434782
CONCEICAO DOS OUROS,Manufacturing,25,12786.778728448277
CONCEICAO DOS OUROS,Mining,3,180605.4669825131
CONCEICAO DOS OUROS,OtherServices,13,3168.71896
CONFINS,Construction,6,435247.984
CONGONHAL,Manufacturing,18,160812.26
CONGONHAL,Mining,12,38388.7883726415
CONGONHAS,Manufacturing,16,36948.76503975535
CONGONHAS,Construction,27,5187.500582241631
CONGONHAS,Mining,18,202374.75114285713
CONGONHAS,OtherServices,3,2882.511563876652
CONGONHAS DO NORTE,Manufacturing,7,415908.40146666666
CONQUISTA,Manufacturing,16,680947.7050000001
CONSELHEIRO LAFAIETE,Manufacturing,30,1307.9876454636742
CONSELHEIRO PENA,Manufacturing,12,7648.811168571428
CONSELHEIRO PENA,Mining,4,720559.109617945
CONTAGEM,Manufacturing,826,27944.545
CONTAGEM,Utilities,14,53597.262977564096
CONTAGEM,Construction,34,62956.79689130435
CONTAGEM,Trade,35,78632.5777894737
CONTAGEM,OtherServices,4,2099.300147965816
COQUEIRAL,Trade,3,2261.2989564564564
CORDISBURGO,Trade,4,1084.729090909091
CORINTO,Manufacturing,12,51053.7
COROMANDEL,Manufacturing,9,1854.6560281400932
COROMANDEL,Agriculture,3,12759976.37
CORONEL FABRICIANO,Manufacturing,27,111466.49488617887
CORONEL FABRICIANO,Utilities,8,403241.31887107296
CORONEL XAVIER CHAVES,Agriculture,9,3983.529278581267
CORREGO FUNDO,Manufacturing,211,13287.170785714285
CORREGO FUNDO,Mining,18,122122.23606666668
CRISTINA,Manufacturing,8,74.43052105263158
CRUCILANDIA,Manufacturing,8,49272.67277979982
CRUZILIA,Manufacturing,10,281929.66000000003
CURRAL DE DENTRO,Mining,3,193.55739088575095
CURVELO,Manufacturing,55,47437.22552886
CURVELO,Mining,14,618901.0578000001
DELFINOPOLIS,Manufacturing,3,86713.5478544323
DELTA,Manufacturing,36,24737.5356983862
DIAMANTINA,Manufacturing,5,407570.2179043478
DIAMANTINA,Government,7,361.90744870154
DIAMANTINA,Trade,8,62915.967475
DIAMANTINA,Mining,11,13219.084194214876
DIVINOPOLIS,Manufacturing,331,20435.44490268817
DIVINOPOLIS,Utilities,5,258890.26333333334
DIVINOPOLIS,Trade,9,130489.47
DIVINOPOLIS,Mining,8,73748.52090277777
DIVISA ALEGRE,Manufacturing,17,13794.04448
DOM CAVATI,Manufacturing,12,19639.99895710499
DORES DE GUANHAES,Trade,3,14176.669375000001
DORES DE GUANHAES,Mining,5,11298.390073260072
DORES DO INDAIA,Manufacturing,10,8598.049384615384
DORESOPOLIS,Mining,6,45792.856
DOURADOQUARA,Manufacturing,7,1212313.23
DURANDE,Mining,8,17830.442456621004
ELOI MENDES,Manufacturing,13,10795.3304964539
ENGENHEIRO CALDAS,Manufacturing,84,15138.092666666667
ENGENHEIRO CALDAS,Mining,9,70242.57128571428
ENTRE FOLHAS,Manufacturing,5,7430.344015789474
ENTRE RIOS DE MINAS,Manufacturing,17,27501.59483702461
ESMERALDAS,Manufacturing,13,116739.91806659185
ESMERALDAS,Trade,4,16982.221666666668
ESMERALDAS,Mining,45,6090.611711151737
ESPERA FELIZ,Manufacturing,7,792559.2465632034
ESPERA FELIZ,Mining,3,222939.41908181817
ESPINOSA,Manufacturing,5,4298.781567391088
ESPIRITO SANTO DO DOURADO,Manufacturing,5,53714.347004496296
ESTIVA,Trade,6,32824.13702819576
ESTRELA DO SUL,Agriculture,3,15250.417270742359
EXTREMA,Manufacturing,141,11725.746397272895
EXTREMA,OtherServices,6,24717.8885
FARIA LEMOS,Manufacturing,7,51819.52907692308
FORMIGA,Manufacturing,75,31461.994
FORMIGA,Construction,3,254956.89523809523
FORMIGA,Trade,3,728062.41
FORMIGA,Mining,24,84941.47394813279
FORMIGA,Transport,3,22728.0
FORMIGA,OtherServices,9,195190.89761937875
FORTALEZA DE MINAS,Mining,7,402.32412101740294
FORTUNA DE MINAS,Mining,3,11257.523198113207
FRANCISCO SA,Manufacturing,3,292047.20722222223
FRANCISCOPOLIS,Manufacturing,6,608.3813821181864
FRANCISCOPOLIS,Mining,7,18114.6976
FRONTEIRA,Manufacturing,4,1961708.51
FRONTEIRA,Mining,4,372.73739334406866
FRUTAL,Manufacturing,62,10092.278333333334
FRUTAL,OtherServices,7,31463.72491525424
GALILEIA,Manufacturing,11,2643.146666666667
GALILEIA,Mining,11,34314.879064327484
GLAUCILANDIA,Manufacturing,4,14868.561882086167
GOIANA,Manufacturing,12,31615.35545
GOIANA,Utilities,20,8779.807034518828
GOUVEIA,Manufacturing,13,53371.221018518525
GOUVEIA,Business,3,1636.9370212765957
GOUVEIA,Mining,8,1463936.2654301184
GOVERNADOR VALADARES,Manufacturing,109,12305.185501051157
GOVERNADOR VALADARES,Utilities,8,11166.328896103896
GOVERNADOR VALADARES,Construction,8,6005.670211640211
GOVERNADOR VALADARES,Trade,13,1627.9411764705883
GOVERNADOR VALADARES,Mining,15,76904.1734
GRAO MOGOL,Manufacturing,3,1755321.9333333333
GRAO MOGOL,Agriculture,9,282643.91
GRAO MOGOL,Mining,9,297029.88
GUANHAES,Manufacturing,35,6727.142262556617
GUANHAES,Trade,6,3544811.875793651
GUAPE,Manufacturing,3,1006.419452887538
GUARACIABA,Manufacturing,5,23010.8465
GUARACIABA,Trade,3,792169.93
GUARANESIA,Manufacturing,53,4464.96046
GUARANI,Manufacturing,9,729.2156714285713
GUARARA,Manufacturing,8,2674.738704524804
GUARARA,Mining,4,798.0511007936509
GUARDA-MOR,Mining,4,6789.2694453781505
GUAXUPE,Manufacturing,47,8070.449072463769
GUAXUPE,Trade,6,2630992.5744940476
GUIDOVAL,Manufacturing,9,2184.929572649573
GUIMARANIA,Manufacturing,15,76375.50707692308
GUIRICEMA,Manufacturing,24,15104.059004691962
HELIODORA,Manufacturing,7,43475.24170909091
IBIA,Manufacturing,20,4173.974132621638
IBIA,Business,3,24099.586
IBIA,Mining,16,13932.643431842107
IBIA,Transport,21,1296.057993120714
IBIRITE,Manufacturing,61,46684.4168852459
IBIRITE,Utilities,16,8815.562063106796
IBIRITE,Construction,10,4332.92125876592
IBITIURA DE MINAS,Manufacturing,11,26539.035
IBITURUNA,Manufacturing,8,30612.79
IGARAPE,Manufacturing,14,91373.21865684961
IGARAPE,Construction,5,16826.28154040404
IGARATINGA,Manufacturing,384,19939.69008294931
IGARATINGA,Agriculture,3,190180.4577530864
IGARATINGA,Mining,10,27116.362
IGUATAMA,Manufacturing,26,54919.073839240504
IGUATAMA,Utilities,24,52258.099
IGUATAMA,Mining,13,20712.80551378446
IGUATAMA,Transport,3,60.6312883472414
IJACI,Manufacturing,30,20316.320499999998
IJACI,Business,3,179391.03304830135
IJACI,Mining,14,29729.21908
IMBE DE MINAS,Manufacturing,7,5795.989417989418
IMBE DE MINAS,Government,3,69877.265
INCONFIDENTES,Manufacturing,4,14576.819749629109
INCONFIDENTES,Mining,4,106891.04982191781
INDAIABIRA,Transport,3,1034912.97
INDIANOPOLIS,Manufacturing,3,3683.817718253968
INDIANOPOLIS,Construction,4,802.5742863318499
INGAI,Manufacturing,6,434463.4276470588
INHAPIM,Manufacturing,3,323885.60714285716
IPANEMA,Manufacturing,8,11637.920555555555
IPATINGA,Manufacturing,121,30511.000389227644
IPATINGA,Construction,9,138734.9986419753
IPATINGA,Trade,16,69894.59471111112
IPUIUNA,Manufacturing,4,53659.13587499999
IPUIUNA,Trade,12,47385.85306444438
IRAI DE MINAS,Manufacturing,4,2824.587675181101
ITABIRA,Manufacturing,29,14421.69859090909
ITABIRA,Utilities,7,317932.0162903226
ITABIRA,Construction,15,1037706.24
ITABIRITO,Manufacturing,39,45730.86063532402
ITABIRITO,Business,4,211433.51754385966
ITABIRITO,Trade,3,18164.600954545454
ITABIRITO,Mining,22,14780.759585601405
ITABIRITO,Transport,8,6317.2997
ITACARAMBI,Manufacturing,20,44537.20060606061
ITAGUARA,Manufacturing,56,13665.741529774128
ITAGUARA,Trade,3,163485.13367261903
ITAJUBA,Manufacturing,117,33230.142
ITAJUBA,Utilities,13,165333.0
ITAJUBA,Construction,6,152285.89863062167
ITAJUBA,Trade,4,59646.74769610333
ITAJUBA,Mining,8,1632963.9455
ITAMARANDIBA,Manufacturing,5,54630.88480000001
ITAMBACURI,Manufacturing,20,30250.23353982301
ITAMONTE,Manufacturing,33,35084.69975
ITANHANDU,Manufacturing,24,15580.835332601378
ITAOBIM,Manufacturing,5,42400.37784164026
ITAOBIM,Mining,4,20129.323774137927
ITAPAGIPE,Manufacturing,33,3679.0219
ITAPAGIPE,Trade,15,31291.333333333332
ITAPECERICA,Manufacturing,6,15520.405302603616
ITAPECERICA,Mining,16,10135.045489958318
ITAPEVA,Manufacturing,6,97765.92363636363
ITAPEVA,Transport,4,35575.04250427577
ITATIAIUCU,Manufacturing,20,64021.85839826839
ITAU DE MINAS,Manufacturing,26,5689.852884351127
ITAUNA,Manufacturing,404,38190.91122666667
ITAUNA,Utilities,3,3172.091313375446
ITAUNA,Construction,3,6621.807019684308
ITAUNA,Government,3,1737.2891527599486
ITAUNA,Trade,10,24953.05216666667
ITAVERAVA,Manufacturing,7,186.77116842857143
ITINGA,Mining,25,4937.733666469545
ITUETA,Manufacturing,5,144379.64333333334
ITUETA,Mining,5,639.9317039473684
ITUIUTABA,Manufacturing,88,8870.898253756226
ITUIUTABA,Construction,32,5065.025796605737
ITURAMA,Manufacturing,48,14828.436655555557
ITURAMA,Utilities,16,13826.043098852042
ITURAMA,Mining,6,4611.52579498802
JABOTICATUBAS,Manufacturing,9,4321.587664153627
JACUTINGA,Manufacturing,13,5485.714647564854
JAGUARACU,Manufacturing,7,7834.391304347826
JAGUARACU,Trade,4,460771.8771741158
JAGUARACU,Mining,3,2660.8975049115916
JAIBA,Manufacturing,16,231041.0182916667
JANAUBA,Manufacturing,86,22409.933316733066
JANAUBA,Trade,4,6203.456005747127
JANUARIA,Manufacturing,10,23413.29729080951
JECEABA,Manufacturing,33,104690.08696551724
JEQUERI,Manufacturing,4,26978.067980701755
JEQUERI,Government,4,2413472.0331764705
JEQUERI,Mining,4,2750.3516757696125
JEQUITIBA,Mining,3,9540.81035958904
JOAO MONLEVADE,Manufacturing,29,6596.146883116883
JOAO MONLEVADE,Construction,4,11840.11222449676
JOAO MONLEVADE,Trade,13,37338.694870067375
JOAO PINHEIRO,Manufacturing,55,31953.876
JOAO PINHEIRO,Agriculture,5,715.8417831507367
JOSE RAYDAN,Manufacturing,3,30265.882333333335
JUATUBA,Manufacturing,62,32324.82200725514
JUIZ DE FORA,Manufacturing,228,37074.010938496795
JUIZ DE FORA,Utilities,30,36848.26952958321
JUIZ DE FORA,Construction,40,12758.2762
JUIZ DE FORA,OtherServices,21,33592.72660404624
LAGAMAR,Mining,10,84279.55449481944
LAGOA DA PRATA,Manufacturing,59,36170.2
LAGOA DA PRATA,Business,3,2119759.0
LAGOA DA PRATA,Mining,15,3974.8146829268294
LAGOA DOS PATOS,Manufacturing,3,186064.0741
LAGOA FORMOSA,Manufacturing,7,191848.0
LAGOA GRANDE,Manufacturing,12,9971.6789
LAGOA SANTA,Manufacturing,52,8632.15121535163
LAJINHA,Manufacturing,3,5133.250714285714
LAVRAS,Manufacturing,63,76852.2
LAVRAS,Utilities,26,11096.912074534774
LAVRAS,Construction,4,25681.690291262137
LAVRAS,Trade,8,930.0764183006536
LEANDRO FERREIRA,Mining,6,2904.2635935093776
LEOPOLDINA,Manufacturing,36,46239.07296666474
LIBERDADE,Manufacturing,10,10935.481836647969
LIBERDADE,Mining,6,24865.493324771523
LIMA DUARTE,Manufacturing,24,3091.417498414711
LIMEIRA DO OESTE,Manufacturing,31,33515.028900000005
LUISLANDIA,Manufacturing,3,51373.34875
LUMINARIAS,Manufacturing,8,6980.162708089098
LUZ,Manufacturing,20,27032.172005208333
MACHADO,Manufacturing,21,111566.42193883439
MACHADO,Trade,5,12475.863226863226
MADRE DE DEUS DE MINAS,Manufacturing,14,604571.3121654842
MALACACHETA,Manufacturing,20,19838.037323969693
MANGA,Manufacturing,8,23684.78595402299
MANGA,Mining,5,97877.345
MANHUACU,Manufacturing,7,55084.9975
MANHUACU,Construction,3,325491.6454014718
MANHUACU,Mining,4,3263.3208218590134
MANTENA,Manufacturing,20,6423.335466017126
MANTENA,Trade,6,11838.66658008658
MANTENA,Mining,4,12637.845359457235
MAR DE ESPANHA,Manufacturing,8,7936.664473684211
MARAVILHAS,Manufacturing,50,12432.28
MARAVILHAS,Mining,4,5579997.56
MARIA DA FE,Manufacturing,21,120172.03455000001
MARIANA,Business,8,85125.28981969487
MARIANA,Mining,33,28546.868734177213
MARMELOPOLIS,Manufacturing,5,155069.9164855699
MARTINHO CAMPOS,Manufacturing,5,23308.034117983418
MARTINHO CAMPOS,Agriculture,4,14334.219574829931
MATEUS LEME,Manufacturing,52,68426.8762039072
MATEUS LEME,Trade,5,6619.885966666667
MATEUS LEME,Mining,6,103997.15390520506
MATIAS BARBOSA,Manufacturing,13,90131.16
MATIAS BARBOSA,Construction,18,175528.27859220782
MATIPO,Mining,9,374236.2027
MATIPO,Transport,3,4955.4906
MATO VERDE,Manufacturing,20,26288.46904675926
MATOZINHOS,Manufacturing,117,23920.861332817338
MATUTINA,Manufacturing,12,262683.95155
MATUTINA,Mining,8,556467.415
MEDINA,Manufacturing,7,3799.55694980695
MEDINA,Business,3,478137.512345679
MEDINA,Mining,10,11816.234888888888
MENDES PIMENTEL,Manufacturing,8,317705.29267265945
MERCES,Manufacturing,6,8825.367380355472
MERCES,Utilities,3,30816.754999999997
MIRAI,Manufacturing,43,111254.20039603961
MOEMA,Manufacturing,10,10885.5503
MONSENHOR PAULO,Manufacturing,6,21666.59743181818
MONTE ALEGRE DE MINAS,Manufacturing,11,8283.945666666667
MONTE BELO,Manufacturing,15,106906.48876880985
MONTE BELO,Mining,3,386.84582715477296
MONTE CARMELO,Manufacturing,98,35339.61917159763
MONTE CARMELO,Trade,10,72850.64879417395
MONTE CARMELO,Transport,7,875181.6028491525
MONTES CLAROS,Manufacturing,323,28833.192056277054
MONTES CLAROS,Business,3,98.14567901234568
MONTES CLAROS,Construction,11,161611.45076923075
MONTES CLAROS,Trade,6,1794.2948774534846
MONTES CLAROS,Agriculture,10,39398.1425
MONTES CLAROS,Mining,6,69079.61527757271
MUNHOZ,Manufacturing,36,76650.70375
MURIAE,Manufacturing,29,16380.55084
MURIAE,Mining,13,160515.75544642858
MUTUM,Manufacturing,17,25223.51923076923
MUTUM,Mining,12,345495.1825
MUZAMBINHO,Manufacturing,6,212646.57309523807
MUZAMBINHO,Construction,10,1954.6499566666666
NANUQUE,Manufacturing,16,32222.632801932366
NAQUE,Mining,5,61465.35047368421
NAZARENO,Manufacturing,17,62945.50515706806
NAZARENO,Mining,19,90335.85257499998
NAZARENO,Transport,3,57220.21210526316
NOVA LIMA,Manufacturing,54,13520.488823953825
NOVA LIMA,Business,13,467663.9775280899
NOVA LIMA,Mining,75,9869.07047274276
NOVA MODICA,Manufacturing,4,38978.948021476506
NOVA PONTE,Manufacturing,19,6292.230448028673
NOVA PONTE,Trade,5,915.3226923076923
NOVA PORTEIRINHA,Manufacturing,8,9288.586856586826
NOVA SERRANA,Manufacturing,53,17558.084437646507
NOVA SERRANA,Construction,5,46669.62091595441
NOVA SERRANA,Mining,3,8266.126255778121
NOVO CRUZEIRO,Mining,6,433.6368436084882
NOVO ORIENTE DE MINAS,Manufacturing,10,37088.1675605901
OLIMPIO NORONHA,Manufacturing,7,943.3012295081967
OLIVEIRA,Manufacturing,21,33304.14136261189
OLIVEIRA,Trade,15,3043.1832054941733
OLIVEIRA,Agriculture,3,276945.01
OLIVEIRA,Mining,7,9565.82610549944
ONCA DE PITANGUI,Mining,3,89665.9499
OURO BRANCO,Manufacturing,39,25298.35301219512
OURO BRANCO,Business,4,12427003.73181818
OURO FINO,Manufacturing,51,23244.129213826513
OURO PRETO,Manufacturing,48,9491.880861396574
OURO PRETO,Business,9,35010.474285714285
OURO PRETO,Construction,3,219934.57019318876
OURO PRETO,Mining,62,37665.47322335025
PADRE PARAISO,Mining,7,261257.09
PAINS,Manufacturing,120,21296.44624763705
PAINS,Business,6,874.1214484961553
PAINS,Mining,42,45551.60900210084
PAPAGAIOS,Manufacturing,174,21321.35858671587
PAPAGAIOS,Business,7,17164.24894514768
PAPAGAIOS,Trade,5,10826.527033689401
PAPAGAIOS,Mining,29,29087.4771957146
PAPAGAIOS,Transport,6,51018.472727272725
PARA DE MINAS,Manufacturing,295,37906.70820175439
PARA DE MINAS,Trade,6,145960.65
PARA DE MINAS,Agriculture,3,88.10715983734752
PARA DE MINAS,Mining,4,175358.82
PARA DE MINAS,Transport,4,625.4811430696014
PARACATU,Manufacturing,17,6743.36817545497
PARACATU,Business,5,178402.0
PARACATU,Trade,17,20835.51958333333
PARACATU,Agriculture,10,11891.114285714286
PARACATU,Mining,38,11008.374277456647
PARACATU,Transport,11,43955.38695
PARAGUACU,Manufacturing,21,2498.6032
PARAGUACU,Trade,6,6858.964356775343
PARAISOPOLIS,Manufacturing,12,98764.0
PARAISOPOLIS,Mining,5,12651.828390243902
PARAOPEBA,Manufacturing,26,25758.41913043478
PARAOPEBA,Business,4,144479.36146616543
PARAOPEBA,Mining,24,33703.74524202639
PASSA QUATRO,Manufacturing,136,67810.96089298892
PASSA TEMPO,Manufacturing,16,31757.239102789103
PASSA TEMPO,Mining,7,93453.94916666666
PASSOS,Manufacturing,77,31385.697629984053
PASSOS,Construction,15,142173.2993173077
PASSOS,Mining,5,217.5805129982669
PASSOS,OtherServices,10,10044.513516140794
PATOS DE MINAS,Manufacturing,115,7873.127488789238
PATOS DE MINAS,Construction,3,339134.42108202813
PATOS DE MINAS,Trade,3,2919.3132300350917
PATOS DE MINAS,Agriculture,4,104634.66956806427
PATOS DE MINAS,Mining,7,21370.57565442972
PATOS DE MINAS,OtherServices,10,15866.983176552361
PATROCINIO,Manufacturing,53,25306.128
PATROCINIO,Construction,21,15261.179847206513
PATROCINIO,Trade,3,14.344000386493798
PATROCINIO,Agriculture,4,16064.968169621516
PATROCINIO,Mining,6,156139.16807592486
PATROCINIO DO MURIAE,Manufacturing,8,142102.11067416766
PAULA CANDIDO,Manufacturing,10,289850.3604761905
PAULISTAS,Manufacturing,4,1956327.5925
PEDRA AZUL,Mining,7,242173.02808333334
PEDRA DO INDAIA,Manufacturing,5,19984.80894736842
PEDRO LEOPOLDO,Manufacturing,152,17788.53624329393
PEDRO LEOPOLDO,Construction,7,2194.877152698048
PEDRO LEOPOLDO,Mining,12,71161.46523809523
PERDIGAO,Manufacturing,24,14284.779694656489
PERDIZES,Manufacturing,9,15491.33780283505
PERDOES,Manufacturing,73,37824.760714285716
PERDOES,Mining,4,28693.67365294118
PERIQUITO,Manufacturing,5,51980.69462783172
PERIQUITO,Mining,3,16703.478508771932
PIRACEMA,Manufacturing,9,28572.551916666664
PIRACEMA,Business,3,701.6086841873956
PIRAJUBA,Manufacturing,8,279.0261270236613
PIRANGA,Mining,4,14594.66087984496
PIRANGUINHO,Mining,12,10947.57634130435
PIRAPETINGA,Manufacturing,8,563088.17
PIRAPORA,Manufacturing,84,13444.02028432963
PITANGUI,Manufacturing,21,18746.75219
PIUMHI,Manufacturing,64,7659.561432911392
PIUMHI,Trade,11,460771.5
POCO FUNDO,Manufacturing,4,175777.109821875
POCO FUNDO,Trade,8,79944.23384615385
POCOS DE CALDAS,Manufacturing,198,18802.88
POCOS DE CALDAS,Business,4,1049747.2125
POCOS DE CALDAS,Construction,4,44754.402619047614
POCOS DE CALDAS,Mining,21,1428.5886811188311
POMPEU,Manufacturing,23,46262.520759615385
PONTE NOVA,Manufacturing,52,22987.042177777777
PONTE NOVA,Construction,8,34824.621999999996
PONTE NOVA,Trade,10,2270.7720297029705
PORTEIRINHA,Manufacturing,5,34851.56243498818
PORTO FIRME,Manufacturing,20,21410.504870672266
POTE,Manufacturing,10,38290.89724048801
POUSO ALEGRE,Manufacturing,154,60240.74192220625
POUSO ALEGRE,Utilities,8,48289.581
POUSO ALEGRE,Construction,25,9085.738333333333
POUSO ALEGRE,Trade,3,93547.11107305936
POUSO ALEGRE,Agriculture,7,65622.67104635392
POUSO ALTO,Manufacturing,25,76807.52170802919
PRADOS,Manufacturing,17,31114.89074614761
PRATA,Manufacturing,28,26247.3125
PRATAPOLIS,Mining,10,181300.9425042105
PRESIDENTE BERNARDES,Manufacturing,6,568.7910473186121
PRESIDENTE BERNARDES,Trade,3,164826.59204545454
PRESIDENTE KUBITSCHEK,Mining,3,629610.9108599656
PRESIDENTE OLEGARIO,Manufacturing,8,1070433.8819
PRUDENTE DE MORAIS,Manufacturing,44,32228.79710593754
PRUDENTE DE MORAIS,Utilities,8,2712.955775862069
PRUDENTE DE MORAIS,Trade,4,8113.5963422953455
RAUL SOARES,Manufacturing,7,59780.5804
REDUTO,Mining,4,175421.62496296296
RESPLENDOR,Manufacturing,3,59510.32704393435
RESPLENDOR,Mining,6,75689.385
RESSAQUINHA,Manufacturing,13,13853.303416666668
RESSAQUINHA,Construction,7,8349.179807692308
RIACHO DOS MACHADOS,Mining,6,2682444.806896552
RIBEIRAO DAS NEVES,Manufacturing,101,29523.122522675738
RIBEIRAO DAS NEVES,Construction,5,332.0149397614204
RIO CASCA,Manufacturing,3,609.8944666666666
RIO CASCA,Mining,3,8768.067
RIO MANSO,Manufacturing,29,67514.90112948717
