Municipio,Setor,Numero de empresas,Mediana_Ecoeficiencia
MATA GRANDE,Trade,21,382.2659285714286
MATRIZ DE CAMARAGIBE,Manufacturing,44,363.2888041666667
MESSIAS,Trade,25,4835.662583333333
MONTEIROPOLIS,Trade,20,2334.6090541478134
OLHO D'AGUA DAS FLORES,Manufacturing,12,291.96819253086414
OLHO D'AGUA DAS FLORES,Trade,61,911.1700779320987
PALMEIRA DOS INDIOS,Manufacturing,50,17.029592
PALMEIRA DOS INDIOS,Trade,61,3084.7935267441862
PASSO DE CAMARAGIBE,Manufacturing,3,195.5574162679426
PENEDO,Manufacturing,17,34.14913827913279
PENEDO,Trade,16,61969.51603860749
PILAR,Transport,68,313.16004773172017
PIRANHAS,Manufacturing,33,119.89605088062622
PIRANHAS,Trade,5,1817.7295833333333
PIRANHAS,Mining,8,5.388886892646836
POCO DAS TRINCHEIRAS,Trade,42,2843.05641374269
PORTO CALVO,Manufacturing,7,2522.1508074706107
RIO LARGO,Manufacturing,14,3.5511660757930126
RIO LARGO,Trade,30,814.3404227272727
RIO LARGO,Transport,17,73.3046595988016
RIO LARGO,Mining,6,495.17840147435896
SANTA LUZIA DO NORTE,Manufacturing,48,145.58323821029083
SANTANA DO IPANEMA,Trade,129,2390.067142857143
SANTANA DO IPANEMA,Construction,10,2886.2484292357562
SAO JOSE DA LAJE,Manufacturing,9,106.9808314987075
SAO JOSE DA TAPERA,Trade,27,11231.000463414635
SAO JOSE DA TAPERA,Construction,22,192.5844961887255
SAO LUIS DO QUITUNDE,Manufacturing,53,671.761675
SAO LUIS DO QUITUNDE,Utilities,8,2.2701404970238426
SAO LUIS DO QUITUNDE,Trade,3,7531.8559
SAO MIGUEL DOS CAMPOS,Manufacturing,66,17.710753135017235
SAO MIGUEL DOS CAMPOS,Trade,76,2305.18622962963
SAO SEBASTIAO,Trade,33,11866.278066666668
SAO SEBASTIAO,Transport,77,110.68201964285714
SATUBA,Manufacturing,5,79.28316349637682
TEOTONIO VILELA,Manufacturing,47,86.1252152145334
TEOTONIO VILELA,Utilities,10,0.22046730064811113
UNIAO DOS PALMARES,Manufacturing,16,14.577842349060255
UNIAO DOS PALMARES,Trade,7,2656.49074545977
UNIAO DOS PALMARES,Business,4,98.94134860000001
VICOSA,Manufacturing,223,2534.9554133333336
VICOSA,Trade,9,1891.8731428571427
VICOSA,Business,4,30314.900533333333
VICOSA,Construction,8,1344.954407066341
CALCOENE,Manufacturing,5,383.62112179999997
CALCOENE,Trade,5,42183.8
CALCOENE,Business,3,88.74222222222222
CALCOENE,Mining,24,291.5505
CUTIAS,Trade,7,21820.648421052632
FERREIRA GOMES,Trade,6,1666.5690236111113
FERREIRA GOMES,Mining,6,2760.984950528692
ITAUBAL,Trade,8,84969.35380769231
MACAPA,Trade,137,7843.185685387023
MACAPA,Business,6,25279.611194221558
MACAPA,Transport,20,237.8612578176087
MACAPA,Mining,19,42.06368089090371
MAZAGAO,Trade,4,3635.8525
OIAPOQUE,Manufacturing,13,36.483435
OIAPOQUE,Trade,18,2136.461932200189
PEDRA BRANCA DO AMAPARI,Business,3,104155.56
PEDRA BRANCA DO AMAPARI,Construction,3,4.5828417792792795
PEDRA BRANCA DO AMAPARI,Mining,44,60.81572093023256
PORTO GRANDE,Trade,10,648.5383229166667
PORTO GRANDE,Agriculture,10,3548.485255034014
SANTANA,Manufacturing,57,88.48330865104231
SANTANA,Utilities,5,197.3797207413049
SANTANA,Trade,22,3256.076923076923
SANTANA,Transport,25,3463.725
SANTANA,Mining,3,21.837396666666667
SERRA DO NAVIO,Utilities,11,23588.193199999998
TARTARUGALZINHO,Trade,7,46854.39
TARTARUGALZINHO,Agriculture,6,305.80059873450415
TARTARUGALZINHO,Mining,5,2815.29974822695
VITORIA DO JARI,Mining,11,208.01642
ALVARAES,Utilities,9,273.12654346540506
AMATURA,Utilities,9,171.3602603550296
ANAMA,Utilities,3,907.7079928952043
ANORI,Utilities,3,34395.53916666667
APUI,Manufacturing,10,16.279853418572934
APUI,Utilities,9,455.53997999999996
APUI,Trade,3,1.401982355095233
ATALAIA DO NORTE,Manufacturing,5,1922.50135
ATALAIA DO NORTE,Utilities,16,942.2685749999999
AUTAZES,Utilities,11,133.09023148148148
AUTAZES,Trade,3,4562.654600823045
BARCELOS,Utilities,9,213.29697000000002
BARREIRINHA,Utilities,24,397.31153911564627
BENJAMIN CONSTANT,Utilities,8,156.2917923176313
BERURI,Utilities,9,148.08257436452135
BOA VISTA DO RAMOS,Utilities,8,787.3322958656745
BOCA DO ACRE,Manufacturing,8,1347.8270000000002
BOCA DO ACRE,Trade,5,25374.36108333333
BORBA,Utilities,9,277.96458958333335
BORBA,Trade,3,3075.9255000000003
CANUTAMA,Utilities,9,233.64754779717373
CARAUARI,Utilities,9,389.0052673442333
CAREIRO,Utilities,9,175.44682730923697
CAREIRO,Trade,25,48824.73007584624
CAREIRO DA VARZEA,Utilities,8,234.26680559454903
COARI,Utilities,10,150.4421261903238
COARI,Trade,14,11547.126212121211
COARI,Transport,38,300.16023579910745
CODAJAS,Utilities,12,1576.6414962049337
EIRUNEPE,Utilities,9,286.07302325581395
ENVIRA,Manufacturing,7,23.561856666666667
ENVIRA,Utilities,8,1254.4085378940308
FONTE BOA,Utilities,9,245.51835555555553
HUMAITA,Manufacturing,13,24.95743041749503
HUMAITA,Utilities,9,327.38452878888154
HUMAITA,Trade,38,6758.646775
IPIXUNA,Manufacturing,5,236.71079136690648
IPIXUNA,Utilities,8,500.323243242855
IRANDUBA,Manufacturing,17,283.96956666666665
IRANDUBA,Utilities,8,8302.413219483335
ITACOATIARA,Manufacturing,29,300.1618257168675
ITACOATIARA,Utilities,27,76.61496736796337
ITACOATIARA,Transport,14,47902.356875
ITACOATIARA,Agriculture,4,291.84190104166663
ITACOATIARA,OtherServices,4,593.8384146841673
ITAMARATI,Utilities,9,1002.3585991058122
ITAPIRANGA,Manufacturing,288,117.22672
ITAPIRANGA,Utilities,9,339.79500194476856
ITAPIRANGA,Trade,65,1764.463741424802
JAPURA,Manufacturing,25,548.8273461538462
JAPURA,Utilities,21,1084.6136521739131
JAPURA,Trade,12,116544.56615384616
JURUA,Utilities,9,229.70639042357277
JUTAI,Utilities,9,677.2193410852713
LABREA,Utilities,9,1150.0227272727273
MANACAPURU,Manufacturing,3,169.1198
MANACAPURU,Utilities,28,2418.9318734429494
MANAQUIRI,Utilities,8,162.90537722412455
MANAUS,Manufacturing,10546,218.62049304878047
MANAUS,Utilities,368,147.055379154214
MANAUS,Trade,502,334.442966191807
MANAUS,Business,55,12780.354444444445
MANAUS,Construction,84,180.45533805555556
MANAUS,Transport,492,364.4510722115963
MANAUS,Government,17,163.09287285714285
MANAUS,Mining,41,45.3888533985712
MANICORE,Manufacturing,53,299.34389830508474
MANICORE,Utilities,8,356.24446053268764
MANICORE,Trade,7,13079.765
MANICORE,Business,3,7202.176636305867
MARAA,Utilities,9,2914.3026
MAUES,Manufacturing,10,1735.5627307692307
MAUES,Utilities,8,132.46253099301305
MAUES,Agriculture,6,324.6345413314176
NHAMUNDA,Utilities,9,176.85842156862745
NOVA OLINDA DO NORTE,Utilities,9,57.233629032258065
NOVO AIRAO,Utilities,8,228.10104556661923
NOVO AIRAO,Transport,5,3479.0545862068966
NOVO AIRAO,OtherServices,5,137135.43
NOVO ARIPUANA,Utilities,9,1243.350604174295
PARINTINS,Utilities,17,82.83020019016337
PARINTINS,Trade,3,337.52822633516564
PAUINI,Utilities,9,67.18062295081967
PRESIDENTE FIGUEIREDO,Manufacturing,20,617.1660148673544
PRESIDENTE FIGUEIREDO,Utilities,12,2123.730642156863
PRESIDENTE FIGUEIREDO,Business,4,43393.89584482759
PRESIDENTE FIGUEIREDO,Agriculture,103,109.80785833333333
PRESIDENTE FIGUEIREDO,Mining,22,251.67750876216394
RIO PRETO DA EVA,Utilities,9,23.850179635145196
SANTA ISABEL DO RIO NEGRO,Utilities,9,64.85936608816101
SANTO ANTONIO DO ICA,Utilities,12,299.1583133354204
SAO GABRIEL DA CACHOEIRA,Utilities,21,2018.4628666666665
SAO PAULO DE OLIVENCA,Utilities,9,357.647688172043
SILVES,Utilities,9,535.9275504322767
TABATINGA,Manufacturing,9,23469.15923076923
TABATINGA,Utilities,18,523.2205268473175
TAPAUA,Utilities,8,509.08111372329097
TEFE,Utilities,17,194.57058311575284
TONANTINS,Utilities,3,50.33392819180347
TONANTINS,Trade,3,2621.8820384615383
UARINI,Utilities,8,19.245865471066473
URUCARA,Utilities,8,500.4561158816351
URUCURITUBA,Utilities,14,512.4258899302632
ABAIRA,Trade,4,215289.03600000002
ABARE,Trade,6,420139.9114541605
ADUSTINA,Trade,7,225.20755
ALAGOINHAS,Manufacturing,279,123.22883211678833
ALAGOINHAS,Trade,93,1491.357968768951
ALAGOINHAS,Business,6,21866.353903846153
ALAGOINHAS,Transport,185,355.75796382263485
ALAGOINHAS,Agriculture,44,97.8567687498136
ALAGOINHAS,Mining,45,2162.117
ALCOBACA,Manufacturing,6,54.73779056314469
ALCOBACA,Trade,21,593.6794505114777
ALMADINA,Trade,28,20001.429563492064
AMARGOSA,Manufacturing,24,470.0587564766839
AMELIA RODRIGUES,Manufacturing,173,833.0780000000001
AMELIA RODRIGUES,Trade,41,942.3181
ANAGE,Trade,28,2442.6051783048265
ANDORINHA,Business,3,24.673383082706767
ANDORINHA,Mining,33,1543.0124477699396
ANGUERA,Manufacturing,4,3974.678801886793
ANTONIO CARDOSO,Trade,90,1841.6549478933214
ARACI,Trade,7,27986.5745
ARATACA,Trade,3,6945.895555555555
AURELINO LEAL,Manufacturing,14,840.6900537313433
AURELINO LEAL,Trade,6,35557.924
BAIXA GRANDE,Trade,6,386.07184000000007
BARRA,Manufacturing,4,1215.008002
BARRA DA ESTIVA,Trade,13,1211.4285499999999
BARRA DO ROCHA,Trade,14,125036.4779139785
BARREIRAS,Manufacturing,206,3687.9979833333337
BARREIRAS,Trade,420,1808.9421735294118
BARREIRAS,Business,9,729.5949545454546
BARREIRAS,Construction,18,633.87940625
BARREIRAS,Agriculture,29,2233.5632375
BARREIRAS,Mining,17,2801.164117647059
BARREIRAS,OtherServices,18,40.01620319306165
BARRO PRETO,Trade,3,2082999.356
BARROCAS,Mining,44,312.8843927100746
BELMONTE,Manufacturing,6,3255.387007954546
BELMONTE,Trade,12,3009.6218958333334
BELMONTE,Mining,10,1775.676185
BELO CAMPO,Manufacturing,13,260.2214
BELO CAMPO,Trade,12,25166.906333333332
BOA VISTA DO TUPIM,Trade,4,568.2854166666666
BOM JESUS DA LAPA,Manufacturing,25,289.949994
BOQUIRA,Trade,4,167.73721154562384
BOQUIRA,Mining,9,3649.6202439024387
BREJOES,Trade,70,1353.4242000000002
BRUMADO,Manufacturing,87,2618.1875308641975
BRUMADO,Trade,136,3240.8588394726703
BRUMADO,Construction,16,3071.4408568181816
BRUMADO,Mining,175,234.89789525014004
BUERAREMA,Utilities,6,1137.1440706705155
BUERAREMA,Trade,80,692.9066666666666
BURITIRAMA,Trade,5,2339.0887293650794
CACHOEIRA,Manufacturing,36,20.099857619412166
CACHOEIRA,Trade,13,675.4023888888889
CACULE,Manufacturing,8,1.4468775118788009
CACULE,Trade,29,21363.6050625
CACULE,Mining,7,544.5220145247869
CAETITE,Manufacturing,151,826.3471754914113
CAETITE,Trade,14,21581.069891666666
CAETITE,Business,17,5349.364361129067
CAETITE,Mining,168,1483.8120437370299
CAFARNAUM,Trade,12,778.5153134166667
CAMACAN,Manufacturing,3,2350.7978222222223
CAMACAN,Trade,13,3194.05
CAMACARI,Manufacturing,2455,203.14631326012363
CAMACARI,Utilities,162,613.4636949999999
CAMACARI,Trade,288,4319.83395
CAMACARI,Business,21,86.96434446016815
CAMACARI,Transport,73,3426.347111111111
CAMAMU,Manufacturing,5,8.397916393442623
CAMAMU,Trade,21,14753.449999999999
CAMPO ALEGRE DE LOURDES,Mining,72,710.0548236437734
CAMPO FORMOSO,Trade,6,68773.17268828933
CAMPO FORMOSO,Business,7,132.73463333333333
CAMPO FORMOSO,Mining,27,4676.0759375
CANARANA,Trade,19,3388.080375
CANARANA,Mining,14,1232.3994350029816
CANARANA,OtherServices,18,113.48316092378624
CANAVIEIRAS,Manufacturing,4,6857.288263333333
CANAVIEIRAS,Trade,24,3416.475839153439
CANAVIEIRAS,Agriculture,4,70.87016131535947
CANDEIAS,Manufacturing,287,768.2045650406504
CANDEIAS,Utilities,84,33.19986608183163
CANDEIAS,Trade,44,1401.3612478365385
CANDEIAS,Transport,148,1500.3202502109705
CANDEIAS,Mining,25,301.43947368421055
CANDEIAS,Financial,5,9011.279825396827
CANDIBA,Manufacturing,8,34.251727200000005
CANDIDO SALES,Trade,25,3297.1532
CANSANCAO,Trade,17,5590.6002
CAPELA DO ALTO ALEGRE,Manufacturing,15,790.6666666666666
CAPIM GROSSO,Trade,9,1074.8403
CARAVELAS,Trade,36,9543.743492822967
CARAVELAS,Construction,5,289.1469714285714
CARAVELAS,Agriculture,3,18.50218269230769
CARDEAL DA SILVA,Manufacturing,11,21474.976000000002
CARDEAL DA SILVA,Agriculture,3,800.9203748106513
CARINHANHA,Manufacturing,13,7.5487115000000005
CARINHANHA,Trade,4,439703.0019444445
CARINHANHA,Construction,3,549.664
CASA NOVA,Manufacturing,32,154.04938159764515
CASA NOVA,Trade,12,1086.9210618995842
CASTRO ALVES,Manufacturing,89,284.37480191943064
CASTRO ALVES,Trade,43,14360.958594771242
CASTRO ALVES,Mining,6,8354.047549870045
CATOLANDIA,Trade,74,4085.08168190128
CATU,Manufacturing,3,308.3778
CATU,Trade,25,202.44063150943396
CATU,Business,7,87.58918032786885
CATU,Mining,68,382.52683
CATURAMA,Manufacturing,15,4849.813624060151
CIPO,Trade,7,14856.792500000001
COCOS,Trade,3,233421.25
CONCEICAO DA FEIRA,Manufacturing,3,779.4263612334802
CONCEICAO DA FEIRA,Trade,7,1422451.366
CONCEICAO DO ALMEIDA,Manufacturing,47,960.619464703792
CONCEICAO DO COITE,Manufacturing,27,71.24775468600355
CONCEICAO DO JACUIPE,Manufacturing,118,136.24495530012769
CONCEICAO DO JACUIPE,Trade,125,7776.571428571428
CONCEICAO DO JACUIPE,Mining,23,1220.4633026476101
CONCEICAO DO JACUIPE,OtherServices,10,56.3968225480586
CONDE,Manufacturing,22,92.33881278538813
CONDE,Trade,22,55.5025166244606
CONDE,Transport,9,246.65857333333335
CORACAO DE MARIA,Manufacturing,19,85.62726623333333
CORACAO DE MARIA,Trade,62,6497.993671562737
CORACAO DE MARIA,Transport,12,1486.825446773256
CORIBE,Trade,21,565.7534615384616
CORRENTINA,Manufacturing,7,958.51199130597
CORRENTINA,Trade,29,6561.095
CORRENTINA,Agriculture,56,1023.0639097744362
CORRENTINA,OtherServices,19,3.6539279383429673
COTEGIPE,Agriculture,10,23141.164933333333
CRISOPOLIS,Trade,3,7297.308157894738
CRUZ DAS ALMAS,Manufacturing,47,2106.77533
CRUZ DAS ALMAS,Trade,83,3442.2526021505378
CURACA,Mining,8,130.7754274375
DARIO MEIRA,Trade,18,11742.328926470589
DIAS D'AVILA,Manufacturing,321,551.2160579411766
DIAS D'AVILA,Trade,98,3138.3882257767546
DIAS D'AVILA,Mining,6,385.13869846338537
DIAS D'AVILA,OtherServices,8,3740.5901333333336
ENTRE RIOS,Manufacturing,3,485.86940000000004
ENTRE RIOS,Trade,6,826270.1637158054
ENTRE RIOS,Agriculture,22,21481.778339205564
ERICO CARDOSO,Agriculture,3,1953.6495548961425
ESPLANADA,Manufacturing,82,242.72321785714286
ESPLANADA,Trade,26,3227.8793269230773
EUCLIDES DA CUNHA,Manufacturing,11,4245.100833333334
EUCLIDES DA CUNHA,Trade,7,4490.608461538462
EUCLIDES DA CUNHA,Construction,4,953.7035185081548
EUNAPOLIS,Manufacturing,137,2311.6921672979797
EUNAPOLIS,Trade,156,2535.012735692031
EUNAPOLIS,Transport,6,6670.883461904761
EUNAPOLIS,Agriculture,6,1256.7505430555555
FEIRA DE SANTANA,Manufacturing,769,92.12195020746887
FEIRA DE SANTANA,Utilities,47,847.3474249999999
FEIRA DE SANTANA,Trade,1003,3479.7806842783502
FEIRA DE SANTANA,Business,12,2681.632245541673
FEIRA DE SANTANA,Construction,25,9204.225
FEIRA DE SANTANA,Transport,34,2385.0775790322577
FEIRA DE SANTANA,Mining,41,1605.1306
FILADELFIA,Agriculture,5,6196.118653846153
FORMOSA DO RIO PRETO,Manufacturing,3,275.270834
FORMOSA DO RIO PRETO,Trade,85,1091.6816000000001
FORMOSA DO RIO PRETO,Transport,4,1103035.0
FORMOSA DO RIO PRETO,OtherServices,25,111.59468333333334
GANDU,Trade,4,6071887.5
GAVIAO,Trade,9,1644.1282
GENTIO DO OURO,Manufacturing,7,189.980836
GENTIO DO OURO,Construction,3,281.95024166666667
GLORIA,Manufacturing,6,294.4574547619047
GLORIA,Trade,3,1337.674415161386
GLORIA,Agriculture,56,2143.5727866666666
GOVERNADOR MANGABEIRA,Trade,9,277.4510681818182
GOVERNADOR MANGABEIRA,Business,3,4490.430379746836
GUANAMBI,Manufacturing,63,330.2340084745763
GUANAMBI,Utilities,4,21.94194363636364
GUANAMBI,Trade,47,1598.3290626911316
GUANAMBI,OtherServices,14,372.4613113815318
GUARATINGA,Government,20,9758.160367149758
IACU,Mining,4,72.82516393442623
IBIASSUCE,Manufacturing,50,38.193314117808214
IBICOARA,Manufacturing,22,319.6882973876219
IBICOARA,Trade,17,526562.52
IBICOARA,Mining,3,22656190.0
IBIRAPITANGA,Trade,35,17098.324537083332
IBIRAPUA,Trade,15,29721.034615384615
IBITITA,Trade,6,131172.50242857143
IBOTIRAMA,Manufacturing,11,7.7936959166666675
IBOTIRAMA,Trade,27,4048.669986666667
IBOTIRAMA,Mining,9,617.3953205128205
IGAPORA,Manufacturing,13,656.8854736842105
IGRAPIUNA,Manufacturing,61,199.19259493670887
IGUAI,Trade,4,3876.9979795886074
ILHEUS,Manufacturing,361,295.52765
ILHEUS,Utilities,8,918.3129553264605
ILHEUS,Trade,255,7592.512468732048
ILHEUS,Transport,5,26.768668449197865
ILHEUS,Mining,13,1205.7268301886793
ILHEUS,OtherServices,15,589.9178932414301
INHAMBUPE,Trade,5,8341.671
IPIAU,Trade,78,28116.472200000004
IPIRA,Manufacturing,48,95.97698705360699
IPIRA,Trade,32,2545.194776065677
IPUPIARA,Trade,6,101657.8818
IPUPIARA,Mining,4,9.396754500420373
IRAJUBA,Trade,24,53692.405386608014
IRAQUARA,Manufacturing,88,680.5124400361074
IRECE,Trade,14,3250.248482843137
IRECE,Mining,11,14229.9009375
IRECE,OtherServices,20,742.848946570032
ITABELA,Manufacturing,4,1427.0884524261603
ITABELA,Trade,27,5662.067272961816
ITABELA,Agriculture,3,235714.6042441667
ITABERABA,Manufacturing,115,124.62798655913979
ITABERABA,Trade,47,3920.4544726457398
ITABUNA,Manufacturing,162,422.34310568234037
ITABUNA,Utilities,5,0.5886637395088592
ITABUNA,Trade,160,8238.637702380953
ITABUNA,Transport,60,2105.114111111111
ITABUNA,Mining,15,1620.6173999999999
ITACARE,Trade,18,58913.32372007164
ITAGIBA,Trade,16,15918.796666666665
ITAGIMIRIM,Business,3,1002914.7593582887
ITAGIMIRIM,Mining,17,879.9893230769231
ITAGUACU DA BAHIA,Mining,3,94.12079656354291
ITAJUIPE,Trade,3,2641413.062
ITAMARAJU,Manufacturing,9,5093.533333333334
ITAMARAJU,Trade,15,597.9035167785235
ITAMBE,Manufacturing,12,3596.065466666667
ITAMBE,Utilities,8,248.90833
ITAMBE,Trade,11,150.70665151515152
ITAMBE,Mining,6,1904.2465303030303
ITANHEM,Business,3,1.5879056603773585
ITANHEM,Mining,10,132.1976759070841
ITAPARICA,Trade,26,9209.495374107144
ITAPE,Manufacturing,25,4386.648
ITAPE,Trade,29,1806.5904615384616
ITAPEBI,Trade,3,176341.37526923828
ITAPETINGA,Manufacturing,332,246.17295857911063
ITAPETINGA,Trade,13,22073.13818181818
ITARANTIM,Manufacturing,33,702.8201955
ITATIM,Trade,203,1364.0391875
ITIRUCU,Trade,10,16354.523652777778
ITIUBA,Trade,6,72514.849875
ITORORO,Manufacturing,37,2632.374857142857
ITORORO,Trade,11,10007.2
ITUACU,Manufacturing,5,122.21579176772633
ITUACU,Trade,9,573.713415
JABORANDI,Trade,27,1359.4795199999999
JACARACI,Manufacturing,3,8401.22676863354
JACOBINA,Manufacturing,67,45.007961931290616
JACOBINA,Trade,56,6047.804437617613
JAGUAQUARA,Manufacturing,24,12718.968985507247
JAGUAQUARA,Trade,63,2394.444266666667
JAGUARARI,Trade,7,4710.873366666667
JAGUARARI,Mining,11,43076.648
JAGUARIPE,Mining,6,9.792948603532606
JEQUIE,Manufacturing,279,511.0795296094078
JEQUIE,Trade,76,2262.913
JEQUIE,Construction,19,28.933275164085543
JEQUIE,Transport,46,800.8083652525254
JEREMOABO,Manufacturing,7,78.260458
JEREMOABO,Mining,18,17402.37063
JIQUIRICA,Trade,24,63648.432268367345
JUAZEIRO,Manufacturing,283,150.13791256852144
JUAZEIRO,Utilities,10,9519.300500000001
JUAZEIRO,Trade,161,2351.287658333333
JUAZEIRO,Business,4,220.5592520817831
JUAZEIRO,Mining,37,2239.398611111111
JUSSIAPE,Trade,5,420.2873666666667
LAFAIETE COUTINHO,Trade,28,11964.48997777778
LAGOA REAL,Manufacturing,4,875.5139758064516
LAGOA REAL,Trade,4,14804.7901575
LAJE,Manufacturing,26,11361.984504672897
LAJE,Trade,21,2139.5255555555555
LAJEDAO,Trade,8,52521.6032034632
LAJEDAO,Agriculture,4,268604.6629
LAURO DE FREITAS,Manufacturing,376,2781.1668582448406
LAURO DE FREITAS,Utilities,23,6620.24465
LAURO DE FREITAS,Trade,249,1633.6487234042554
LAURO DE FREITAS,Business,26,1817.8684833333334
LAURO DE FREITAS,Mining,53,1387.4200008826124
LENCOIS,Trade,18,3639.783493670886
LICINIO DE ALMEIDA,Mining,5,78.18428573999999
LIVRAMENTO DE NOSSA SENHORA,Manufacturing,6,95393.75293626994
LIVRAMENTO DE NOSSA SENHORA,Trade,34,508.5351502020202
LIVRAMENTO DE NOSSA SENHORA,Mining,11,25.61579714285714
LUIS EDUARDO MAGALHAES,Manufacturing,94,335.9120841269841
LUIS EDUARDO MAGALHAES,Trade,598,4094.507851704546
LUIS EDUARDO MAGALHAES,Transport,20,4622.7301
LUIS EDUARDO MAGALHAES,Agriculture,9,4515.848444444444
MACAJUBA,Mining,14,36.518293152636126
MACARANI,Manufacturing,3,69779.131775
MACARANI,Trade,37,7424.179090909091
MACARANI,Mining,7,5762.213333333333
MADRE DE DEUS,Trade,9,53157.65238095238
MADRE DE DEUS,Transport,33,255.66549
MADRE DE DEUS,OtherServices,3,105.4410059923298
MAIQUINIQUE,Manufacturing,6,684.8653920336648
MALHADA,Trade,11,2398.784363636364
MALHADA,Mining,9,80165.168
MALHADA DE PEDRAS,Manufacturing,5,2669.487611111111
MANOEL VITORINO,Trade,7,5541.33708
MARACAS,Mining,20,12.200991393713425
MARAGOGIPE,Construction,28,209.1562471705912
MARAU,Manufacturing,790,241.72346293706295
MARAU,Utilities,17,20.673463636363635
MARAU,Trade,16,3128.692683333333
MASCOTE,Trade,34,2613.270138888889
MATA DE SAO JOAO,Manufacturing,24,91.88557552209811
MATA DE SAO JOAO,Trade,155,121.08795210648148
