,Municipio,Setor,Numero de empresas,Mediana_Ecoeficiencia,Cod Municipio
0,ACRELANDIA,Manufacturing,5,6.176878767123287,1200013
1,CAPIXABA,Manufacturing,4,1019.7147188533628,1200179
2,CRUZEIRO DO SUL,Manufacturing,4,372.9644162596767,1200203
3,CRUZEIRO DO SUL,Utilities,9,323.6852912,1200203
4,FEIJO,Utilities,4,560.5214919712181,1200302
5,JORDAO,Utilities,5,88.62681762843926,1200328
6,MARECHAL THAUMATURGO,Utilities,3,18.313697368421053,1200351
7,PLACIDO DE CASTRO,Manufacturing,5,370.64186159289983,1200385
8,PORTO WALTER,Utilities,3,42.0001068816801,1200393
9,RIO BRANCO,Manufacturing,53,237.6997204,1200401
10,RIO BRANCO,Construction,11,26431.005490734384,1200401
11,SANTA ROSA DO PURUS,Utilities,5,3.076743043478261,1200435
12,SENA MADUREIRA,Manufacturing,5,48.46550657894737,1200500
13,TARAUACA,Utilities,4,25.556158902168956,1200609
14,ANADIA,Manufacturing,5,13455.374025974026,2700201
15,ARAPIRACA,Manufacturing,52,1742.8485999999998,2700300
16,ARAPIRACA,Trade,6,5472.6255750691225,2700300
17,ARAPIRACA,Business,4,1091.3885569792735,2700300
18,ARAPIRACA,Construction,3,143.16145654702558,2700300
19,ARAPIRACA,Agriculture,13,13849.737166965046,2700300
20,ARAPIRACA,Mining,3,18206.00203962704,2700300
21,ATALAIA,Manufacturing,10,732.0502495213784,2700409
22,ATALAIA,Agriculture,4,103.20936672638103,2700409
23,BATALHA,Manufacturing,5,10674.898146570717,2201507
24,BOCA DA MATA,Manufacturing,4,25.494252529752437,2701001
25,CAMPO ALEGRE,Manufacturing,8,330.6973059285509,2701407
26,CAMPO ALEGRE,Trade,6,3.879057634854772,2701407
27,CAMPO ALEGRE,Business,7,8.837408612440191,2701407
28,CAMPO ALEGRE,Construction,3,18.096726814939156,2701407
29,CAMPO ALEGRE,Mining,37,904.826091148116,2701407
30,CAPELA,Manufacturing,8,343.1299179950474,2701704
31,CORURIPE,Manufacturing,19,330.16909803921567,2702306
32,CORURIPE,Agriculture,4,20.376059885321094,2702306
33,CRAIBAS,Mining,6,737.0732413596215,2702355
34,DELMIRO GOUVEIA,Manufacturing,8,115.78190621865596,2702405
35,DELMIRO GOUVEIA,Business,5,6879.411203095474,2702405
36,ESTRELA DE ALAGOAS,Manufacturing,12,6760.970894726642,2702553
37,IGACI,Trade,4,72.92565771551725,2703106
38,IGREJA NOVA,Manufacturing,10,7.999316851609091,2703205
39,LAGOA DA CANOA,Manufacturing,4,348.2977732135216,2704104
40,MACEIO,Manufacturing,112,299.5580185498284,2704302
41,MACEIO,Utilities,43,726.054131439744,2704302
42,MACEIO,Trade,3,781.5831693638708,2704302
43,MACEIO,Construction,19,50.35065395833334,2704302
44,MACEIO,Mining,22,350.5092507786561,2704302
45,MAJOR ISIDORO,Manufacturing,11,280.9569455725847,2704401
46,MARAGOGI,Trade,8,1918.578719725587,2704500
47,MARECHAL DEODORO,Manufacturing,70,483.5018105633803,2704708
48,MARECHAL DEODORO,Utilities,10,3635.164655852853,2704708
49,MARECHAL DEODORO,Business,9,5150.720071140041,2704708
50,MATRIZ DE CAMARAGIBE,Manufacturing,7,47.60869361610209,2705101
51,OLHO D'AGUA DAS FLORES,Manufacturing,4,74086.31910567581,2705705
52,PALMEIRA DOS INDIOS,Manufacturing,28,1897.2891958333332,2706307
53,PILAR,Manufacturing,5,386.3987512889256,2511509
54,PILAR,Mining,4,47887.60205,2511509
55,RIO LARGO,Manufacturing,30,419.1645135172973,2707701
56,RIO LARGO,Utilities,3,4619124.123421261,2707701
57,RIO LARGO,Mining,4,14730.19411764706,2707701
58,SANTA LUZIA DO NORTE,Manufacturing,24,113.39044004899388,2707909
59,SANTA LUZIA DO NORTE,Trade,13,27.52123860013061,2707909
60,SANTANA DO IPANEMA,Construction,3,112.21343205128206,2708006
61,SAO JOSE DA LAJE,Manufacturing,9,749.0852547545655,2708303
62,SAO JOSE DA TAPERA,Construction,6,2999.1544280555586,2708402
63,SAO LUIS DO QUITUNDE,Manufacturing,8,63.667892060117545,2708501
64,SAO LUIS DO QUITUNDE,Utilities,9,103941.1346293049,2708501
65,SAO MIGUEL DOS CAMPOS,Manufacturing,13,28215.372541637676,2708600
66,SAO MIGUEL DOS CAMPOS,Utilities,7,86204.6483498471,2708600
67,SAO MIGUEL DOS CAMPOS,Mining,6,0.7843183632734531,2708600
68,SAO SEBASTIAO,Manufacturing,4,10835.602423606742,2708808
69,SAO SEBASTIAO,Utilities,16,921.600999219383,2708808
70,SAO SEBASTIAO,Trade,3,655.1787555555555,2708808
71,SAO SEBASTIAO,Construction,18,346.4587846291736,2708808
72,SAO SEBASTIAO,Mining,5,228.25029148511112,2708808
73,SATUBA,Manufacturing,4,780.014365260557,2708907
74,TEOTONIO VILELA,Manufacturing,5,11347.275,2709152
75,TEOTONIO VILELA,Utilities,6,8205.418216792437,2709152
76,UNIAO DOS PALMARES,Business,3,71.13255766342549,2709301
77,CALCOENE,Manufacturing,4,1920.6498273712305,1600204
78,CALCOENE,Mining,15,24.038076133677592,1600204
79,FERREIRA GOMES,Mining,7,1586.4854761904762,1600238
80,MACAPA,Utilities,3,10.92400012121212,1600303
81,MACAPA,Trade,10,170.99531879999998,1600303
82,MACAPA,Mining,8,15.485371425294227,1600303
83,OIAPOQUE,Manufacturing,9,4.187077565697805,1600501
84,OIAPOQUE,Trade,20,991.3465921281528,1600501
85,PORTO GRANDE,Manufacturing,15,51477.64223635875,1600535
86,PORTO GRANDE,Trade,6,99.52956940958718,1600535
87,SANTANA,Manufacturing,12,14025.499742984392,1600600
88,SANTANA,Utilities,6,2810.1342931367144,1600600
89,SERRA DO NAVIO,Utilities,3,159.72312540333186,1600055
90,ALVARAES,Utilities,10,207.587565575,1300029
91,AMATURA,Utilities,9,37.16362264,1300060
92,ANORI,Utilities,3,915.020334736842,1300102
93,APUI,Utilities,9,165.8499922209257,1300144
94,ATALAIA DO NORTE,Utilities,16,278.1838532900433,1300201
95,AUTAZES,Utilities,12,144.08833347030964,1300300
96,BARCELOS,Utilities,9,108.54428333333334,1300409
97,BARREIRINHA,Utilities,20,460.2624702708334,1300508
98,BENJAMIN CONSTANT,Utilities,8,100.60656832377649,1300607
99,BERURI,Utilities,9,31.5415873015873,1300631
100,BOA VISTA DO RAMOS,Utilities,8,542.0699033890887,1300680
101,BOCA DO ACRE,Manufacturing,8,2612.1759821965966,1300706
102,BORBA,Utilities,12,38184.72617285477,1300805
103,CAAPIRANGA,Utilities,3,221.0398060189166,1300839
104,CANUTAMA,Utilities,10,42.65478515151516,1300904
105,CARAUARI,Utilities,9,17.477795281806085,1301001
106,CAREIRO,Utilities,9,598.5186213235295,1301100
107,CAREIRO DA VARZEA,Utilities,8,179.79461095238094,1301159
108,COARI,Utilities,11,405.8152634782609,1301209
109,COARI,Trade,12,11.59742833076146,1301209
110,COARI,Business,4,899.6782851550738,1301209
111,COARI,Mining,32,2387.479617196624,1301209
112,CODAJAS,Utilities,12,398.910803125,1301308
113,EIRUNEPE,Utilities,9,2159.010888888889,1301407
114,ENVIRA,Manufacturing,4,53.14484812841529,1301506
115,ENVIRA,Utilities,8,58198.81552655113,1301506
116,FONTE BOA,Utilities,9,992.7844,1301605
117,HUMAITA,Manufacturing,8,2932.720257255153,1301704
118,HUMAITA,Utilities,10,2986.545088125,1301704
119,IPIXUNA,Manufacturing,4,0.4173892645836254,1301803
120,IPIXUNA,Utilities,8,19436.8327761194,1301803
121,IRANDUBA,Manufacturing,42,1651.894,1301852
122,IRANDUBA,Utilities,7,209.06833,1301852
123,ITACOATIARA,Manufacturing,33,459.10184374674,1301902
124,ITACOATIARA,Utilities,26,465.1281259935659,1301902
125,ITACOATIARA,Trade,9,2285.9391336530443,1301902
126,ITACOATIARA,Transport,15,160.64382999999998,1301902
127,ITAMARATI,Utilities,8,821.3986770954127,1301951
128,ITAPIRANGA,Manufacturing,80,310.4410833333333,1302009
129,ITAPIRANGA,Utilities,9,438.6101829737414,1302009
130,JAPURA,Manufacturing,7,40.91943772062531,1302108
131,JAPURA,Utilities,27,124.82796671052633,1302108
132,JURUA,Utilities,9,3.172217613168724,1302207
133,JUTAI,Utilities,9,944.7038784530388,1302306
134,LABREA,Utilities,9,654.7449741334713,1302405
135,MANACAPURU,Manufacturing,4,93.84758719444444,1302504
136,MANACAPURU,Utilities,29,62.90658161290322,1302504
137,MANAQUIRI,Utilities,8,5561.699278205128,1302553
138,MANAUS,Manufacturing,2178,317.9216656366921,1302603
139,MANAUS,Utilities,113,502.2895201129468,1302603
140,MANAUS,Trade,20,67.59471971215468,1302603
141,MANAUS,Business,11,27.147755610972567,1302603
142,MANAUS,Construction,55,486.65821442307697,1302603
143,MANAUS,Transport,10,23.73634928037437,1302603
144,MANAUS,Mining,21,252.1193167414807,1302603
145,MANICORE,Manufacturing,20,256.30914562289564,1302702
146,MANICORE,Utilities,8,261.8713894026602,1302702
147,MARAA,Utilities,9,9416.37638907717,1302801
148,MAUES,Utilities,8,4352.1173561495,1302900
149,MAUES,Agriculture,4,3438.0193378204426,1302900
150,NHAMUNDA,Utilities,9,43283.456033848415,1303007
151,NOVA OLINDA DO NORTE,Utilities,10,167.91533052418043,1303106
152,NOVO AIRAO,Utilities,8,19.62881642142217,1303205
153,NOVO ARIPUANA,Utilities,9,5393.178666666667,1303304
154,PARINTINS,Utilities,17,163.293351,1303403
155,PAUINI,Utilities,9,16.61448608695652,1303502
156,PRESIDENTE FIGUEIREDO,Manufacturing,12,101.90069182389936,1303536
157,PRESIDENTE FIGUEIREDO,Agriculture,32,2304.75299469697,1303536
158,PRESIDENTE FIGUEIREDO,Mining,13,1374.209174987559,1303536
159,RIO PRETO DA EVA,Manufacturing,5,57.36859151952916,1303569
160,RIO PRETO DA EVA,Utilities,9,45.61128436426117,1303569
161,RIO PRETO DA EVA,Trade,3,7.561119539724421,1303569
162,SANTA ISABEL DO RIO NEGRO,Utilities,9,61.08137852585181,1303601
163,SANTO ANTONIO DO ICA,Utilities,18,1499.0110246733911,1303700
164,SAO GABRIEL DA CACHOEIRA,Utilities,27,253.88966961398572,1303809
165,SAO PAULO DE OLIVENCA,Utilities,9,15.827964795918367,1303908
166,SAO SEBASTIAO DO UATUMA,Utilities,8,837.9587258698687,1303957
167,SILVES,Utilities,9,135.77975730999864,1304005
168,TABATINGA,Manufacturing,19,32.26627722222222,3552700
169,TABATINGA,Utilities,18,761.4958705408218,3552700
170,TAPAUA,Utilities,8,761.2132451880266,1304104
171,TEFE,Utilities,17,179.0470213776722,1304203
172,TONANTINS,Utilities,9,808.9315357142857,1304237
173,UARINI,Utilities,8,70.71105063940156,1304260
174,URUCARA,Utilities,8,37587.588379500005,1304302
175,URUCARA,Mining,5,349.3710689655172,1304302
176,URUCURITUBA,Utilities,18,161.91065600000002,1304401
177,AGUA FRIA,Manufacturing,6,105.222052871168,2900405
178,ALAGOINHAS,Manufacturing,105,161.7983777191574,2900702
179,ALAGOINHAS,Trade,4,594.8819350278551,2900702
180,ALAGOINHAS,Business,5,11.31866874674987,2900702
181,ALAGOINHAS,Construction,11,464.0108522875817,2900702
182,ALAGOINHAS,Mining,23,239.25157415314547,2900702
183,ALCOBACA,Trade,5,52.64033612804878,2900801
184,AMARGOSA,Manufacturing,10,2443.347209111316,2901007
185,AMELIA RODRIGUES,Manufacturing,34,328.571561654426,2901106
186,AMELIA RODRIGUES,Agriculture,4,3791.8029941518826,2901106
187,ANDORINHA,Mining,7,48.33018882387341,2901353
188,ARACAS,Mining,4,1249.5212627737226,2902054
189,AURELINO LEAL,Manufacturing,7,58.382506527415146,2902401
190,BARRA,Manufacturing,10,87.94264791590518,2902708
191,BARRA DO CHOCA,Utilities,3,83.57110954395863,2902906
192,BARREIRAS,Manufacturing,105,161.53679223404257,2903201
193,BARREIRAS,Trade,13,38.92851999738168,2903201
194,BARREIRAS,Business,9,24.60441830896376,2903201
195,BARREIRAS,Construction,7,1.4693705399061032,2903201
196,BARREIRAS,Agriculture,12,24.079234258668517,2903201
197,BARREIRAS,Mining,11,277.31492828134446,2903201
198,BARROCAS,Mining,23,2368.4329798542685,2903276
199,BELMONTE,Trade,3,3.654292732394366,2903409
200,BELMONTE,Transport,5,190.20076408679847,2903409
201,BELMONTE,Mining,6,211.51648932355047,2903409
202,BELO CAMPO,Manufacturing,4,39.40170581842105,2903508
203,BOM JESUS DA LAPA,Manufacturing,22,499.2220527821113,2903904
204,BOQUIRA,Mining,12,1638.980363569832,2904100
205,BRUMADO,Manufacturing,40,108.2515368852459,2904605
206,BRUMADO,Trade,3,107.13464705882352,2904605
207,BRUMADO,Construction,7,5241.927841496792,2904605
208,BRUMADO,Mining,84,226.28022904411765,2904605
209,CACHOEIRA,Manufacturing,34,157.05897437840832,2904902
210,CACULE,Manufacturing,23,759.895567282322,2905008
211,CACULE,Mining,6,13.315246683192438,2905008
212,CAETITE,Manufacturing,50,163.8306682631579,2905206
213,CAETITE,Trade,3,924384.4375673408,2905206
214,CAETITE,Mining,13,1275.0527042253525,2905206
215,CAMACARI,Manufacturing,913,309.3111618661844,2905701
216,CAMACARI,Utilities,75,88.44543565243356,2905701
217,CAMACARI,Trade,3,485.9950978378379,2905701
218,CAMACARI,Construction,7,7.395172958333333,2905701
219,CAMACARI,Transport,6,24041.208590915285,2905701
220,CAMACARI,Mining,4,286.1145114889705,2905701
221,CAMACARI,OtherServices,5,90.07056293862276,2905701
222,CAMAMU,Manufacturing,6,2.20264987562189,2905800
223,CAMPO ALEGRE DE LOURDES,Mining,13,18.68649852790293,2905909
224,CAMPO FORMOSO,Manufacturing,28,365.0865170132325,2906006
225,CAMPO FORMOSO,Business,3,546.346351786673,2906006
226,CAMPO FORMOSO,Mining,20,4691.223123638344,2906006
227,CANARANA,Mining,6,10496.033079093448,2906204
228,CANDEIAS,Manufacturing,151,354.1007432255816,2906501
229,CANDEIAS,Utilities,32,14.386857061626916,2906501
230,CANDEIAS,Trade,11,93.02188717948718,2906501
231,CANDEIAS,Mining,9,2765.6139690625,2906501
232,CANDEIAS,Financial,10,104.95740642761209,2906501
233,CANDIBA,Manufacturing,7,2508.658461538462,2906600
234,CAPELA DO ALTO ALEGRE,Manufacturing,3,30.464937127532774,2906857
235,CARINHANHA,Manufacturing,9,113.64197904761905,2907103
236,CASA NOVA,Manufacturing,5,595.7358687308918,2907202
237,CASTRO ALVES,Manufacturing,15,289.6707545,2907301
238,CATU,Manufacturing,3,119.60173419041,2907509
239,CATU,Business,6,39.664203125,2907509
240,CATU,Mining,52,295.2472935686408,2907509
241,CATURAMA,Manufacturing,8,478.5500612962963,2907558
242,CONCEICAO DA FEIRA,Manufacturing,12,31.1507967860587,2908200
243,CONCEICAO DO ALMEIDA,Manufacturing,10,37.16773920419246,2908309
244,CONCEICAO DO COITE,Manufacturing,3,111578.2028938516,2908408
245,CONCEICAO DO JACUIPE,Manufacturing,20,80.17461088107615,2908507
246,CONCEICAO DO JACUIPE,Trade,5,51.709742506886,2908507
247,CONCEICAO DO JACUIPE,Business,4,40.91554891995095,2908507
248,CONCEICAO DO JACUIPE,Mining,22,361.01291489361705,2908507
249,CORACAO DE MARIA,Manufacturing,8,1074.036588696947,2908903
250,CORRENTINA,Manufacturing,4,15.601669600102978,2909307
251,CORRENTINA,Agriculture,5,203.23596261375124,2909307
252,CRUZ DAS ALMAS,Manufacturing,25,262.6969879771608,2909802
253,CRUZ DAS ALMAS,Agriculture,16,336.8038940708879,2909802
254,CURACA,Trade,3,31.476243679151697,2909901
255,CURACA,Mining,3,2.107045078125,2909901
256,DIAS D'AVILA,Manufacturing,130,281.7956723611111,2910057
257,DIAS D'AVILA,Trade,4,242.2653941754386,2910057
258,ENCRUZILHADA,Mining,12,560.546165203252,2910404
259,ESPLANADA,Manufacturing,18,191.40656178320387,2910602
260,EUCLIDES DA CUNHA,Manufacturing,6,30999.681221072588,2910701
261,EUNAPOLIS,Manufacturing,95,374.3008619180959,2910727
262,EUNAPOLIS,Trade,19,31.518269166666663,2910727
263,FEIRA DE SANTANA,Manufacturing,399,261.5109505126666,2910800
264,FEIRA DE SANTANA,Utilities,20,69.139996425,2910800
265,FEIRA DE SANTANA,Trade,10,18.32162569750026,2910800
266,FEIRA DE SANTANA,Business,7,11711.676077054788,2910800
267,FEIRA DE SANTANA,Construction,12,24.7409976908867,2910800
268,FEIRA DE SANTANA,Mining,23,571.5833216432866,2910800
269,FORMOSA DO RIO PRETO,Manufacturing,3,110536.314810078,2911105
270,GENTIO DO OURO,Manufacturing,6,4316.499185770892,2911303
271,GOVERNADOR MANGABEIRA,Agriculture,5,1698.1385434364934,2911600
272,GUANAMBI,Manufacturing,78,185.99809852598872,2911709
273,IACU,Manufacturing,10,53684.85217802755,2911907
274,IBIASSUCE,Manufacturing,51,336.22296795398523,2912004
275,IBICARAI,Manufacturing,4,27453.373879747684,2912103
276,IBICOARA,Manufacturing,5,12840.785425805469,2912202
277,IBICOARA,Mining,8,7256.798104074223,2912202
278,IBICUI,Manufacturing,6,263890.8553796296,2912301
279,IBIRAPUA,Manufacturing,15,48.87487050189394,2912806
280,IBITITA,Manufacturing,3,2.6395401630434785,2913101
281,IBOTIRAMA,Manufacturing,17,821.6876393878254,2913200
282,IBOTIRAMA,Mining,8,52.51783963414907,2913200
283,IGAPORA,Manufacturing,13,237.4330715859031,2913408
284,IGRAPIUNA,Manufacturing,23,31856.96,2913457
285,IGRAPIUNA,Agriculture,5,508.4635015386837,2913457
286,ILHEUS,Manufacturing,124,235.4047024486998,2913606
287,ILHEUS,Construction,4,121113.96179430097,2913606
288,ILHEUS,Mining,6,4040.640939916667,2913606
289,INHAMBUPE,Mining,6,3423.63607,2913705
290,IPIAU,Manufacturing,3,3959.113679901448,3131406
291,IPIAU,Trade,6,12908.383935412954,3131406
292,IPIAU,Mining,15,99.58444714268929,3131406
293,IPIRA,Manufacturing,8,1073.1659666666667,4207601
294,IPIRA,Trade,3,924742.4850281992,4207601
295,IRAQUARA,Manufacturing,6,12238.241541666666,2914406
296,IRECE,Mining,6,1171.7104368959108,2914604
297,ITABELA,Manufacturing,8,4573.2266,2914653
298,ITABERABA,Manufacturing,8,607.2802320682333,2914703
299,ITABUNA,Manufacturing,101,149.51802883375507,2914802
300,ITABUNA,Utilities,5,6559.0,2914802
301,ITABUNA,Mining,9,138.75104438760474,2914802
302,ITAGIBA,Business,4,307.9070443333333,2915205
303,ITAGIBA,Mining,24,20.56031657702851,2915205
304,ITAGIMIRIM,Mining,13,1335.0778341013825,2915304
305,ITAGUACU DA BAHIA,Mining,8,86.22246279523293,2915353
306,ITAJUIPE,Manufacturing,9,78.57868017543859,2915502
307,ITAMARAJU,Manufacturing,6,122.49899714082996,2915601
308,ITAMBE,Manufacturing,8,3205.522614193372,2607653
309,ITAMBE,Mining,5,40.54033338870432,2607653
310,ITANHEM,Mining,6,5.817681448106516,2916005
311,ITAPARICA,Mining,7,876.5227187500001,2916104
312,ITAPE,Manufacturing,14,816.766172797619,2916203
313,ITAPETINGA,Manufacturing,68,120.07419585401158,2916401
314,ITARANTIM,Manufacturing,15,447.04822155765896,2916807
315,ITARANTIM,Mining,3,293332.3624498293,2916807
316,ITORORO,Manufacturing,11,2800.1054378997287,2917102
317,ITUACU,Manufacturing,5,697.3635680851064,2917201
318,JABORANDI,Manufacturing,4,26662.731879375,3524204
319,JABORANDI,Agriculture,10,3845.378829787234,3524204
320,JACARACI,Manufacturing,3,6700.805736098216,2917409
321,JACOBINA,Manufacturing,27,218.1838977897453,2917508
322,JACOBINA,Trade,6,45.381184882069,2917508
323,JACOBINA,Construction,3,129.67858175473577,2917508
324,JACOBINA,Mining,15,45.03999208234362,2917508
325,JAGUARARI,Mining,6,7789.344651383105,2917706
326,JAGUARIPE,Mining,6,3609.477023511751,2917805
327,JEQUIE,Manufacturing,31,72.42838569552337,2918001
328,JEQUIE,Utilities,3,20835.225806451614,2918001
329,JEQUIE,Trade,9,710.6959863636363,2918001
330,JEQUIE,Construction,5,3576.910724172518,2918001
331,JEQUIE,Mining,6,3806.120414734514,2918001
332,JEREMOABO,Manufacturing,7,200.74275950375676,2918100
333,JITAUNA,Mining,4,20.16871295454545,2918308
334,JUAZEIRO,Manufacturing,66,185.52219051099812,2918407
335,JUAZEIRO,Utilities,12,273.82702493346903,2918407
336,JUAZEIRO,Trade,4,5525.117281344733,2918407
337,JUAZEIRO,Construction,4,10547.462755833334,2918407
338,JUAZEIRO,Mining,13,40.47078352445589,2918407
339,JUSSARA,Manufacturing,15,3862.469304483479,2918506
340,LAGOA REAL,Manufacturing,4,55346.35128205128,2918753
341,LAJE,Manufacturing,7,465.892539892785,2918803
342,LAJEDAO,Agriculture,4,51022.94629984016,2608800
343,LAPAO,Manufacturing,10,164.76816210815758,2919157
344,LAURO DE FREITAS,Manufacturing,157,270.8250397860021,2919207
345,LAURO DE FREITAS,Business,7,1660.5443602988255,2919207
346,LAURO DE FREITAS,Construction,8,163.548984287343,2919207
347,LAURO DE FREITAS,Mining,22,1132.00627771451,2919207
348,LICINIO DE ALMEIDA,Mining,5,1150.533139854192,2919405
349,LIVRAMENTO DE NOSSA SENHORA,Mining,9,13.861945174776949,2919504
350,LUIS EDUARDO MAGALHAES,Manufacturing,103,270.90610801609137,2919553
351,MACARANI,Mining,6,65.2704036415237,2919702
352,MACAUBAS,Mining,4,45194.62904716022,2919801
353,MADRE DE DEUS,Manufacturing,34,37.87426674045379,2919926
354,MAIQUINIQUE,Manufacturing,3,3543.657542280672,2920007
355,MALHADA,Mining,9,285.8599192281504,2920205
356,MALHADA DE PEDRAS,Manufacturing,5,1161.0393304347826,2920304
357,MARACAS,Mining,8,105.2625743040658,1504307
358,MARAGOGIPE,Construction,14,1902.732493681544,2920601
359,MARAU,Manufacturing,225,350.2321212121212,4311809
360,MARAU,Utilities,7,41.597992432432434,4311809
361,MATA DE SAO JOAO,Manufacturing,20,96.44787133396404,2921005
362,MATA DE SAO JOAO,Trade,39,1418.551057174543,2921005
363,MATA DE SAO JOAO,Mining,12,634.0986551591996,2921005
364,MEDEIROS NETO,Manufacturing,7,41.77127390775057,2921104
365,MIGUEL CALMON,Manufacturing,17,98.3001184079602,2921203
366,MORRO DO CHAPEU,Business,3,105.5861298780838,2921708
367,MORRO DO CHAPEU,Mining,8,727.6507871280494,2921708
368,MORTUGABA,Manufacturing,8,70.5388265353654,2921807
369,MUCUGE,Mining,6,11361.995271117012,2921906
370,MUCURI,Manufacturing,60,171.99381871965173,2922003
371,MURITIBA,Mining,8,398.1979966329966,2922300
372,MUTUIPE,Manufacturing,9,7.890630935728485,2922409
373,NAZARE,Manufacturing,9,171.79999071845504,2922508
374,NAZARE,Business,3,112.84557692307692,2922508
375,NAZARE,Mining,19,53.00122253769846,2922508
376,NORDESTINA,Mining,4,3897.102013832451,2922656
377,NOVA SOURE,Manufacturing,4,632.7216560118555,2922904
378,NOVA VICOSA,Manufacturing,17,1585.115925,2923001
379,OLIVEIRA DOS BREJINHOS,Manufacturing,17,1604.4314862686786,2923209
380,OUROLANDIA,Manufacturing,36,936.8629980539492,2923357
381,OUROLANDIA,Business,11,2112.66508030934,2923357
382,OUROLANDIA,Mining,68,149.7495077585309,2923357
383,PALMAS DE MONTE ALTO,Manufacturing,8,24.67196938304997,2923407
384,PALMAS DE MONTE ALTO,Trade,4,6.7193368898727694,2923407
385,PALMEIRAS,Manufacturing,9,4268.846210833333,2923506
386,PALMEIRAS,Mining,11,128.1314262,2923506
387,PARAMIRIM,Manufacturing,9,278.5893140156243,2923605
388,PARAMIRIM,Business,4,182.76026018913703,2923605
389,PARAMIRIM,Mining,23,734.6334683281412,2923605
390,PARATINGA,Mining,4,2268.1110638449545,2923704
391,PAU BRASIL,Manufacturing,14,7.607001278118609,2923902
392,PAULO AFONSO,Manufacturing,9,511.33880579010855,2924009
393,PAULO AFONSO,Trade,5,837.5272810592185,2924009
394,PIATA,Mining,8,2029.7967015692168,2512200
395,PINDAI,Manufacturing,7,61.953508671241416,2924504
396,PINDOBACU,Business,3,854.957125,2924603
397,PINDOBACU,Mining,7,3682.640449083971,2924603
398,PIRITIBA,Manufacturing,5,23.90840311167945,2924801
399,PLANALTO,Manufacturing,23,1348.249219575939,2925006
400,PLANALTO,Utilities,3,49.39697626609854,2925006
401,PLANALTO,Trade,5,23494.235886442635,2925006
402,PLANALTO,Mining,5,2176.2659920347382,2925006
403,POJUCA,Manufacturing,19,384.4181512567568,2925204
404,POJUCA,Business,3,601.8711538461539,2925204
405,POJUCA,Mining,16,23.79692244486089,2925204
406,PONTO NOVO,Manufacturing,31,47.25364428202451,2925253
407,PORTO SEGURO,Manufacturing,33,349.66588571428576,2925303
408,PORTO SEGURO,Trade,10,397.0344037815427,2925303
409,PORTO SEGURO,Construction,4,1406.8845327135682,2925303
410,PRADO,Manufacturing,4,10.96049744142898,2925501
411,PRADO,Trade,6,1270.1636525668837,2925501
412,RIACHAO DAS NEVES,Manufacturing,5,15479.59635443038,2926202
413,RIACHAO DAS NEVES,Trade,15,165.63566774999998,2926202
414,RIACHAO DAS NEVES,Mining,12,14129.55005942478,2926202
415,RIACHAO DO JACUIPE,Manufacturing,30,195.55352618611107,2926301
416,RIACHO DE SANTANA,Manufacturing,5,19.83909249226006,2410801
417,RIACHO DE SANTANA,Business,3,11.369567791592658,2410801
418,RIBEIRA DO POMBAL,Manufacturing,8,4138.0336,2926608
419,RIO DO ANTONIO,Manufacturing,8,533.6689127402723,2926806
420,RUY BARBOSA,Manufacturing,7,352.11539130434784,2411106
421,SALVADOR,Manufacturing,187,140.05488765151514,2927408
422,SALVADOR,Utilities,29,29.86058333333333,2927408
423,SALVADOR,Trade,18,339.79773377337733,2927408
424,SALVADOR,Business,16,94.40476689220614,2927408
425,SALVADOR,Construction,119,1397.323461111111,2927408
426,SALVADOR,Mining,23,346.336535,2927408
427,SANTA CRUZ CABRALIA,Mining,9,21.77986324786325,2927705
428,SANTA LUZIA,Manufacturing,24,320.9452278329147,2110005
429,SANTA LUZIA,Utilities,4,268.9647896000461,2110005
430,SANTA LUZIA,Trade,18,5413.57088858966,2110005
431,SANTA LUZIA,Business,6,391.18698071046975,2110005
432,SANTA LUZIA,Construction,3,12.42378190187624,2110005
433,SANTA LUZIA,Government,6,74.27305661628651,2110005
434,SANTA LUZIA,Mining,5,10.476208596891862,2110005
435,SANTA MARIA DA VITORIA,Manufacturing,14,402.593642479038,2928109
436,SANTA MARIA DA VITORIA,Mining,9,35558.40824785816,2928109
437,SANTA RITA DE CASSIA,Mining,5,6.7612462930910935,2928406
438,SANTA TERESINHA,Manufacturing,3,275.19308333333333,2513802
439,SANTA TERESINHA,Agriculture,14,5.186769923729635,2513802
440,SANTA TERESINHA,Mining,5,15.894714545454546,2513802
441,SANTALUZ,Manufacturing,7,1191.1566829376725,2928000
442,SANTALUZ,Mining,24,5074.686025367815,2928000
443,SANTO ANTONIO DE JESUS,Manufacturing,41,468.2513439154792,2928703
444,SANTO ESTEVAO,Manufacturing,17,2005.4277670126871,2928802
445,SAO DESIDERIO,Manufacturing,16,460.1632,2928901
446,SAO DESIDERIO,Utilities,5,826.8537963240426,2928901
447,SAO DESIDERIO,Construction,5,478.8250617283951,2928901
448,SAO DESIDERIO,Agriculture,19,59.49456808106396,2928901
449,SAO DESIDERIO,Mining,4,567.5405609195402,2928901
450,SAO FELIX,Manufacturing,7,118.67863,2929008
451,SAO FRANCISCO DO CONDE,Manufacturing,42,88.96738274605104,2929206
452,SAO FRANCISCO DO CONDE,Utilities,17,333.3915555555556,2929206
453,SAO FRANCISCO DO CONDE,Mining,9,671.3366242800508,2929206
