Municipio,Setor,Numero de empresas,Mediana_Ecoeficiencia
RUY BARBOSA,Manufacturing,7,352.11539130434784
SALVADOR,Manufacturing,187,140.05488765151514
SALVADOR,Utilities,29,29.860583333333334
SALVADOR,Trade,18,339.79773377337733
SALVADOR,Business,16,94.40476689220614
SALVADOR,Construction,119,1397.323461111111
SALVADOR,Mining,23,346.336535
SANTA CRUZ CABRALIA,Mining,9,21.77986324786325
SANTA LUZIA,Manufacturing,24,320.9452278329147
SANTA LUZIA,Utilities,4,268.9647896000461
SANTA LUZIA,Trade,18,5413.57088858966
SANTA LUZIA,Business,6,391.18698071046975
SANTA LUZIA,Construction,3,12.42378190187624
SANTA LUZIA,Government,6,74.27305661628651
SANTA LUZIA,Mining,5,10.476208596891862
SANTA MARIA DA VITORIA,Manufacturing,14,402.593642479038
SANTA MARIA DA VITORIA,Mining,9,35558.40824785816
SANTA RITA DE CASSIA,Mining,5,6.7612462930910935
SANTA TERESINHA,Manufacturing,3,275.19308333333333
SANTA TERESINHA,Agriculture,14,5.186769923729635
SANTA TERESINHA,Mining,5,15.894714545454546
SANTALUZ,Manufacturing,7,1191.1566829376725
SANTALUZ,Mining,24,5074.686025367815
SANTO ANTONIO DE JESUS,Manufacturing,41,468.2513439154792
SANTO ESTEVAO,Manufacturing,17,2005.4277670126871
SAO DESIDERIO,Manufacturing,16,460.16319999999996
SAO DESIDERIO,Utilities,5,826.8537963240426
SAO DESIDERIO,Construction,5,478.8250617283951
SAO DESIDERIO,Agriculture,19,59.49456808106396
SAO DESIDERIO,Mining,4,567.5405609195402
SAO FELIX,Manufacturing,7,118.67863
SAO FRANCISCO DO CONDE,Manufacturing,42,88.96738274605104
SAO FRANCISCO DO CONDE,Utilities,17,333.39155555555556
SAO FRANCISCO DO CONDE,Mining,9,671.3366242800508
SAO GONCALO DOS CAMPOS,Manufacturing,55,154.46949137577002
SAO SEBASTIAO DO PASSE,Manufacturing,12,226.1022679115854
SAO SEBASTIAO DO PASSE,Trade,9,22.761553448716196
SAO SEBASTIAO DO PASSE,Business,3,0.15044334975369458
SAO SEBASTIAO DO PASSE,Mining,13,3161.623315320347
SAPEACU,Manufacturing,5,30005.545624488845
SENHOR DO BONFIM,Manufacturing,9,142.032
SENHOR DO BONFIM,Mining,7,4.986138223807098
SENTO SE,Mining,4,120.30249824999999
SERRA DO RAMALHO,Manufacturing,3,81.53680843552715
SERRA DOURADA,Manufacturing,5,314.4406232
SERRINHA,Manufacturing,34,2930.876614537391
SIMOES FILHO,Manufacturing,385,604.7350925925925
SIMOES FILHO,Utilities,24,242.4979560275898
SIMOES FILHO,Trade,3,2.4182916315789473
SIMOES FILHO,Business,11,244.23519638761468
SIMOES FILHO,Mining,18,446.0424625585441
SITIO DO MATO,Manufacturing,13,28.47019676578757
TANHACU,Mining,4,17.702964335703847
TANQUE NOVO,Manufacturing,10,572.0751631824085
TANQUE NOVO,Trade,4,21.34011392936264
TEIXEIRA DE FREITAS,Manufacturing,52,972.6359122351422
TEIXEIRA DE FREITAS,Construction,4,423.9872766666666
TEODORO SAMPAIO,Manufacturing,6,338.30913235294116
TEODORO SAMPAIO,Utilities,3,1024.7810763888888
TERRA NOVA,Mining,12,10695.72170109819
TERRA NOVA,OtherServices,3,342.27555
UBAITABA,Mining,9,51355.67793931731
UNA,Trade,8,3261.157578544273
URANDI,Manufacturing,10,256.0955840336134
URUCUCA,Manufacturing,9,5.454321802526177
VALENCA,Manufacturing,9,630.7348246666667
VALENCA,Mining,20,249.0629662777024
VALENTE,Manufacturing,4,839.9768911286629
VALENTE,OtherServices,4,26.13119863189305
VERA CRUZ,Manufacturing,32,38.345328404022894
VERA CRUZ,Trade,5,85.99828148423111
VERA CRUZ,Construction,4,1949.5361500000001
VERA CRUZ,Mining,7,108.31657182803215
VITORIA DA CONQUISTA,Manufacturing,96,226.0840125
VITORIA DA CONQUISTA,Trade,7,48.46949013157895
VITORIA DA CONQUISTA,Business,5,3.322726598427533
VITORIA DA CONQUISTA,Construction,6,1916.180427946877
VITORIA DA CONQUISTA,Mining,42,106.60298096684836
XIQUE-XIQUE,Manufacturing,23,305.1665935030729
ACARAPE,Manufacturing,36,148.2034861775651
ACARAPE,Business,4,384.2157915163148
ACARAPE,Mining,42,119.72093454545455
ACARAU,Manufacturing,18,235.3233576
ACARAU,Trade,4,12.462040915983795
ACARAU,Agriculture,6,501.67217979737785
ACOPIARA,Manufacturing,3,970.6296679438059
ALTO SANTO,Manufacturing,15,18.47523771428571
AMONTADA,Manufacturing,36,92.69110331489784
ANTONINA DO NORTE,Manufacturing,10,135.0479951742633
APUIARES,Manufacturing,11,14.90401125
AQUIRAZ,Manufacturing,117,1382.0795555555555
AQUIRAZ,Utilities,8,2449.1679398584743
AQUIRAZ,Trade,75,320.54292167153926
AQUIRAZ,Agriculture,7,783.8669585526316
AQUIRAZ,Mining,5,10.328530322580646
AQUIRAZ,OtherServices,29,3885.44836
ARACATI,Manufacturing,37,84.19581017528859
ARACATI,Utilities,8,1583.8246960772647
ARACATI,Trade,19,112.89080266666667
ARACATI,Construction,5,7085.332129411764
ASSARE,Manufacturing,3,41.498525777116406
BANABUIU,Manufacturing,9,859.2983825287178
BANABUIU,Mining,3,366045.07769357297
BARBALHA,Manufacturing,38,3793.7674900398406
BARBALHA,Trade,6,44.75744444186047
BARBALHA,Construction,4,46265.10445379629
BARREIRA,Manufacturing,11,6150.148018446547
BARREIRA,Trade,4,85679.3217362475
BARRO,Manufacturing,5,694.413101604278
BATURITE,Manufacturing,8,40.35122490787683
BATURITE,Utilities,7,25.838083333333334
BATURITE,Trade,6,27859.163825814852
BEBERIBE,Manufacturing,15,99.43987502740627
BEBERIBE,Trade,11,537.1921075975359
BEBERIBE,Agriculture,5,8.256033092324806
BELA CRUZ,Manufacturing,12,11231.818985434456
BREJO SANTO,Manufacturing,18,597.5295332953194
BREJO SANTO,Agriculture,4,7355.359080221987
